Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0024491	1782	544	599	3852	1157	1357	1021	955	963	2252	1831	1884	1484.3	980	1989	2.033	1.024	2.9490382890656e-34	4.39782037216655e-32	0.0041	0.0049
FBgn0260011	48	19	35	264	133	149	27	33	56	154	210	207	114.8	39	190	4.996	2.321	3.01016910901595e-33	4.33147491792084e-31	0.0115	0.014
FBgn0265276	197	54	46	617	188	196	113	95	74	361	298	272	201.99	94	310	3.29	1.718	4.58841817128962e-33	6.48865617946853e-31	0.0073	0.0095
FBgn0031327	871	347	406	2096	823	902	499	609	653	1226	1303	1252	923.49	587	1260	2.175	1.121	9.87295083986475e-33	1.32750725882903e-30	0.0048	0.0051
FBgn0001225	428	158	210	1100	440	601	245	277	338	643	696	834	505.65	287	724	2.538	1.344	2.04609673621236e-32	2.70678797264738e-30	0.0064	0.0059
FBgn0038149	1318	442	537	2644	1035	1378	755	776	863	1546	1638	1913	1248.5	798	1699	2.122	1.085	3.51057040055588e-31	4.4990153789624e-29	0.0051	0.0049
FBgn0033113	548	177	233	1221	496	531	314	311	375	714	785	737	539.2	333	745	2.238	1.162	8.92762341137849e-31	1.10946010939585e-28	0.0048	0.0058
FBgn0010395	1151	428	409	3186	923	1046	659	752	658	1863	1461	1452	1140.64	690	1592	2.318	1.213	1.61612678219838e-29	1.8936388382273e-27	0.0068	0.0049
FBgn0037468	5638	1207	1500	10497	2855	3050	3229	2120	2411	6138	4519	4233	3774.95	2587	4963	1.92	0.941	9.1172550633281e-29	1.03860730596413e-26	0.0047	0.0054
FBgn0034885	135	72	56	437	198	243	77	126	90	256	313	337	199.99	98	302	3.133	1.648	1.68498782997945e-28	1.89318769609472e-26	0.0085	0.0099
FBgn0001258	2009	704	848	3479	1607	1896	1151	1236	1363	2034	2543	2632	1826.56	1250	2403	1.908	0.932	5.3590115233955e-28	5.70839123569998e-26	0.0044	0.0048
FBgn0039464	1060	382	439	1852	976	1098	607	671	706	1083	1545	1524	1022.54	661	1384	2.053	1.038	9.60218325093713e-28	1.00970650031008e-25	0.0051	0.005
FBgn0037153	161	47	39	502	151	159	92	83	63	294	239	221	165.11	79	251	3.176	1.667	9.76538383655302e-28	1.01386934465073e-25	0.0079	0.0108
FBgn0039479	172	76	75	456	217	242	99	133	121	267	343	336	216.42	118	315	2.688	1.426	1.14309577402544e-27	1.14337457787277e-25	0.006	0.0094
FBgn0040271	1596	520	560	3239	1144	1146	914	913	900	1894	1811	1591	1337.1	909	1765	1.945	0.96	3.78637455743465e-27	3.6536287200093e-25	0.0046	0.0049
FBgn0000116	719	302	276	1377	890	877	412	530	444	805	1409	1217	802.8	462	1144	2.401	1.264	1.29697902305415e-26	1.23695604035932e-24	0.0081	0.0052
FBgn0051363	11796	3226	3168	23066	6651	7898	6756	5665	5093	13487	10526	10962	8748.27	5838	11658	1.997	0.998	3.86980158844003e-26	3.56630478970619e-24	0.0061	0.0076
FBgn0036299	766	321	371	1473	660	838	439	564	596	861	1045	1163	777.97	533	1023	1.926	0.945	8.35758644817781e-26	7.61654711643937e-24	0.0041	0.0052
FBgn0264302	857	240	242	1549	557	616	491	421	389	906	882	855	657.27	434	881	2.017	1.013	2.48083642193903e-25	2.23602421238944e-23	0.0047	0.0054
FBgn0032598	451	135	163	913	374	393	258	237	262	534	592	545	404.78	252	557	2.184	1.127	3.09902531556325e-25	2.76284843894019e-23	0.0052	0.0065
FBgn0051642	77	43	27	331	156	144	44	76	43	194	247	200	133.89	54	214	4.016	2.006	4.50444567126499e-25	3.88899614691741e-23	0.0145	0.0127
FBgn0263232	916	281	235	2632	642	630	525	493	378	1539	1016	874	804.22	465	1143	2.432	1.282	5.38352545804182e-25	4.59954956321448e-23	0.0089	0.0052
FBgn0035811	1109	486	609	2226	1041	1204	635	853	979	1302	1648	1671	1181.32	822	1540	1.892	0.92	1.62628376774033e-24	1.33387794630062e-22	0.0047	0.0049
FBgn0035266	411	156	212	800	438	512	235	274	341	468	693	711	453.63	283	624	2.161	1.112	1.87874647519798e-24	1.52569094946275e-22	0.0056	0.0062
FBgn0003137	6420	2268	2192	11300	4907	5052	3677	3983	3524	6607	7766	7012	5428.19	3728	7128	1.908	0.932	2.94033664592814e-24	2.36437658528457e-22	0.0057	0.0061
FBgn0004108	758	341	394	1436	685	802	434	599	633	840	1084	1113	783.88	555	1012	1.838	0.878	4.794986741278e-24	3.81829915067593e-22	0.0038	0.0052
FBgn0266525	2352	755	791	3952	1406	1581	1347	1326	1272	2311	2225	2194	1779.16	1315	2243	1.707	0.771	7.8766198895004e-23	5.82018345348489e-21	0.0037	0.0048
FBgn0004396	4362	1157	932	8252	2274	2578	2498	2032	1498	4825	3599	3578	3005.1	2009	4001	1.998	0.999	1.55375389958224e-22	1.1378472753905e-20	0.0069	0.0051
FBgn0261284	32	11	14	166	60	92	18	19	23	97	95	128	63.31	20	107	5.287	2.403	1.68068145066177e-22	1.21990701401131e-20	0.0165	0.0184
FBgn0030805	417	162	187	771	382	446	239	284	301	451	605	619	416.4	275	558	2.006	1.005	7.00942169740054e-22	4.79093973017327e-20	0.0048	0.0064
FBgn0033635	2626	1358	1490	7202	2786	3117	1504	2385	2395	4211	4409	4326	3205.14	2095	4315	2.112	1.078	1.16690944482525e-21	7.90991013756755e-20	0.0085	0.0052
FBgn0032451	704	259	335	1318	570	706	403	455	539	771	902	980	674.88	466	884	1.9	0.926	1.7379807817728e-21	1.16843593213938e-19	0.0049	0.0054
FBgn0033065	16	5	8	109	50	46	9	9	13	64	79	64	39.59	10	69	6.67	2.738	2.04538923633677e-21	1.36392540784018e-19	0.015	0.0216
FBgn0035968	360	122	156	836	286	366	206	214	251	489	453	508	353.45	224	483	2.184	1.127	2.36610642036682e-21	1.56506490805231e-19	0.0063	0.0069
FBgn0051195	1455	442	474	2337	891	1006	833	776	762	1366	1410	1396	1090.75	790	1391	1.752	0.809	3.38687225227955e-21	2.20469255660292e-19	0.0041	0.005
FBgn0050463	33	10	10	204	62	49	19	18	16	119	98	68	56.33	18	95	5.574	2.479	9.39127352215064e-21	5.97110274640927e-19	0.0189	0.0187
FBgn0038528	175	65	67	563	154	205	100	114	108	329	244	285	196.59	107	286	2.734	1.451	1.88385245936367e-20	1.17949296730541e-18	0.0102	0.0098
FBgn0034438	73	21	28	272	95	89	42	37	45	159	150	124	92.77	41	144	3.539	1.823	2.05752908830626e-20	1.27847375623394e-18	0.0119	0.0153
FBgn0038198	46	19	8	198	75	117	26	33	13	116	119	162	78.24	24	132	5.265	2.396	2.62412798375737e-20	1.61827802426902e-18	0.0245	0.0168
FBgn0031689	372	116	136	787	257	318	213	204	219	460	407	441	323.95	212	436	2.071	1.051	5.37699647443628e-20	3.24280331495047e-18	0.0055	0.0072
FBgn0024984	127	43	55	306	147	173	73	76	88	179	233	240	148.06	79	217	2.685	1.425	5.61639568600236e-20	3.36245820559061e-18	0.0083	0.012
FBgn0039113	597	240	248	1229	434	583	342	421	399	719	687	809	562.79	387	738	1.929	0.948	1.85185169121346e-19	1.07722606888885e-17	0.0056	0.0057
FBgn0037680	665	191	221	1237	389	440	381	335	355	723	616	611	503.54	357	650	1.826	0.868	2.18474143452926e-19	1.24439230875063e-17	0.0041	0.0059
FBgn0022702	330	180	180	691	352	413	189	316	289	404	557	573	388.14	265	511	1.968	0.977	3.0924994031227e-19	1.72548844247704e-17	0.0052	0.0067
FBgn0033367	20102	6412	6907	37030	21575	20189	11514	11260	11104	21651	34147	28022	19616.18	11293	27940	2.44	1.287	3.65507589738771e-19	2.01200889331369e-17	0.0143	0.0112
FBgn0027515	667	206	250	1255	430	475	382	362	402	734	681	659	536.55	382	691	1.819	0.863	5.4682015961958e-19	2.97021122463563e-17	0.0044	0.0058
FBgn0038805	1173	354	441	1955	707	843	672	622	709	1143	1119	1170	905.76	668	1144	1.712	0.776	8.32004177069668e-19	4.48953832916146e-17	0.0041	0.0051
FBgn0035761	866	268	318	1473	534	626	496	471	511	861	845	869	675.52	493	858	1.741	0.8	8.56852749368869e-19	4.59340277798919e-17	0.004	0.0054
FBgn0001091	5417	2371	2543	8312	4365	5149	3103	4164	4088	4860	6908	7147	5044.93	3785	6305	1.655	0.727	1.72072355230273e-18	9.16452894544609e-17	0.0047	0.0059
FBgn0052625	174	41	76	587	155	181	100	72	122	343	245	251	188.93	98	280	2.887	1.529	2.23226573374861e-18	1.1812286160133e-16	0.0137	0.0099
FBgn0038341	574	221	234	972	452	486	329	388	376	568	715	675	508.55	364	653	1.781	0.833	3.43684141188271e-18	1.80698546540141e-16	0.0041	0.0059
FBgn0038476	2004	697	757	3516	1232	1350	1148	1224	1217	2056	1950	1874	1578.03	1196	1960	1.645	0.718	5.21165542728502e-18	2.67162486341198e-16	0.0041	0.0048
FBgn0033775	37	11	19	165	63	62	21	19	31	96	100	86	58.88	24	94	4.065	2.023	5.45735339118635e-18	2.78019953506276e-16	0.0139	0.0188
FBgn0003502	1921	637	701	3054	1121	1283	1100	1119	1127	1786	1774	1781	1447.74	1115	1780	1.598	0.676	7.82534752120764e-18	3.96194446721883e-16	0.0035	0.0049
FBgn0261238	1331	517	484	2169	904	1044	762	908	778	1268	1431	1449	1099.39	816	1383	1.693	0.759	8.09551171421651e-18	4.07358202944809e-16	0.0044	0.005
FBgn0267488	3534	1301	1246	6095	2184	2440	2024	2285	2003	3564	3457	3387	2786.47	2104	3469	1.652	0.724	9.72675646582851e-18	4.83508221410457e-16	0.0046	0.005
FBgn0030598	32	8	12	143	55	47	18	14	19	84	87	65	47.93	17	79	4.515	2.175	1.8445819176322e-17	8.95222537776288e-16	0.0151	0.0201
FBgn0031117	406	140	189	725	354	458	233	246	304	424	560	636	400.35	261	540	2.03	1.022	1.89290829512451e-17	9.13272578624192e-16	0.0071	0.0065
FBgn0259740	1061	286	356	2197	546	666	608	502	572	1285	864	924	792.56	561	1024	1.825	0.868	1.99898398847871e-17	9.58810916579086e-16	0.0057	0.0052
FBgn0259224	455	149	156	996	293	330	261	262	251	582	464	458	379.53	258	501	1.969	0.978	2.05906899394564e-17	9.81888598159426e-16	0.006	0.0066
FBgn0063492	955	262	325	1567	536	681	547	460	522	916	848	945	706.55	510	903	1.764	0.819	2.17477779883601e-17	1.02639766579181e-15	0.0049	0.0053
FBgn0033724	123	47	81	416	156	222	70	83	130	243	247	308	180.24	94	266	2.899	1.536	3.20380361207936e-17	1.49304529694744e-15	0.0154	0.0105
FBgn0031307	2708	990	1170	4023	1812	2197	1551	1738	1881	2352	2868	3049	2239.98	1723	2756	1.592	0.671	9.89458515033873e-17	4.48372306094355e-15	0.0041	0.0049
FBgn0086355	5603	2302	2412	8128	4324	5011	3209	4042	3878	4752	6844	6955	4946.72	3710	6184	1.649	0.721	1.16737711174649e-16	5.26089399480481e-15	0.0051	0.0059
FBgn0004507	2873	907	999	4031	1943	2236	1646	1593	1606	2357	3075	3104	2229.98	1615	2845	1.74	0.799	1.21618172375073e-16	5.45088661104017e-15	0.006	0.0049
FBgn0038436	985	354	374	1584	605	733	564	622	601	926	958	1017	781.36	596	967	1.626	0.701	2.00254927178035e-16	8.83059630491527e-15	0.0036	0.0052
FBgn0029147	1329	495	600	2147	969	1027	761	869	965	1255	1534	1425	1134.91	865	1405	1.625	0.701	5.0063053496163e-16	2.18413385518898e-14	0.0042	0.0049
FBgn0003886	465	212	238	775	414	551	266	372	383	453	655	765	482.4	340	624	1.812	0.858	5.56199161981401e-16	2.41372779183675e-14	0.0054	0.006
FBgn0030037	1138	374	390	1721	683	765	652	657	627	1006	1081	1062	847.43	645	1050	1.619	0.695	7.00824185775551e-16	3.02534735354267e-14	0.0038	0.0051
FBgn0035727	78	26	23	202	84	95	45	46	37	118	133	132	85.04	43	128	2.923	1.547	1.03822237616304e-15	4.41217612916541e-14	0.0109	0.0161
FBgn0034405	3514	1145	1384	5750	2009	2387	2013	2011	2225	3362	3180	3313	2683.84	2083	3285	1.58	0.66	1.1078868194889e-15	4.68396272858141e-14	0.0044	0.005
FBgn0020248	30	12	9	110	44	57	17	21	14	64	70	79	44.3	17	71	3.954	1.983	1.49149558445955e-15	6.24145244068225e-14	0.0122	0.0208
FBgn0003074	3139	1157	1251	4456	2181	2321	1798	2032	2011	2605	3452	3222	2519.92	1947	3093	1.577	0.657	1.61841257143167e-15	6.70415147014271e-14	0.0044	0.005
FBgn0001124	1824	695	789	2784	1197	1380	1045	1220	1268	1628	1894	1915	1495.21	1178	1812	1.54	0.623	2.00137504802667e-15	8.16680504672376e-14	0.0036	0.0049
FBgn0003076	2397	751	910	3500	1401	1772	1373	1319	1463	2046	2217	2460	1812.99	1385	2241	1.611	0.688	6.11182776256411e-15	2.38710530040718e-13	0.0049	0.0048
FBgn0037739	575	161	193	970	326	369	329	283	310	567	516	512	419.6	307	532	1.727	0.788	6.18405340632214e-15	2.40386758477034e-13	0.0044	0.0063
FBgn0031516	1471	484	480	2280	824	930	843	850	772	1333	1304	1291	1065.36	822	1309	1.594	0.673	6.34703372155381e-15	2.4555835181219e-13	0.0041	0.005
FBgn0262794	1603	434	561	3792	871	978	918	762	902	2217	1379	1357	1255.88	861	1651	1.886	0.915	8.55163478963062e-15	3.23228149974886e-13	0.0087	0.0049
FBgn0035150	4386	1355	1484	6711	2265	2512	2512	2379	2386	3924	3585	3487	3045.43	2426	3665	1.511	0.595	1.02325529027677e-14	3.83230132002287e-13	0.0038	0.0051
FBgn0032956	5394	1342	1413	8674	2317	2385	3090	2357	2272	5072	3667	3310	3294.46	2573	4016	1.553	0.635	1.22316908930723e-14	4.56019675931724e-13	0.0044	0.0052
FBgn0250906	3552	1568	1773	5518	2585	2995	2034	2753	2850	3226	4091	4157	3185.47	2546	3825	1.51	0.595	1.91041412836091e-14	7.09014329448696e-13	0.0039	0.0052
FBgn0036007	2033	669	683	3501	1226	1168	1164	1175	1098	2047	1940	1621	1507.63	1146	1869	1.633	0.708	2.37638401661572e-14	8.77977554246943e-13	0.0053	0.0049
FBgn0005640	2453	905	845	3755	1418	1740	1405	1589	1358	2196	2244	2415	1867.92	1451	2285	1.575	0.656	3.33491063122215e-14	1.22658910301722e-12	0.0047	0.0048
FBgn0259821	266	80	66	592	179	167	152	140	106	346	283	232	210.03	133	287	2.169	1.117	3.73144254400091e-14	1.36630766722748e-12	0.0092	0.0093
FBgn0266064	5040	1828	1990	7146	3181	3503	2887	3210	3199	4178	5035	4862	3895.13	3099	4692	1.51	0.594	4.60742396970058e-14	1.67645271416183e-12	0.0041	0.0054
FBgn0027836	4797	1846	2028	6619	3248	3771	2748	3242	3260	3870	5141	5234	3915.7	3083	4748	1.529	0.612	5.01524418810989e-14	1.81211598373909e-12	0.0044	0.0054
FBgn0001122	2180	501	457	3309	837	939	1249	880	735	1935	1325	1303	1237.65	955	1521	1.598	0.677	6.72946812562388e-14	2.42083761255996e-12	0.0047	0.0049
FBgn0036862	504	167	138	927	284	346	289	293	222	542	449	480	379.25	268	490	1.838	0.878	7.36206545437615e-14	2.63684108544948e-12	0.0065	0.0066
FBgn0050035	1994	766	773	2853	1276	1422	1142	1345	1243	1668	2020	1974	1565.21	1243	1887	1.513	0.597	8.50973739525883e-14	3.02150935566723e-12	0.0038	0.0048
FBgn0039593	45	7	19	151	48	67	26	12	31	88	76	93	54.31	23	86	3.642	1.865	1.12330019715153e-13	3.93731120386189e-12	0.0185	0.0192
FBgn0034354	525	164	248	969	374	487	301	288	399	567	592	676	470.3	329	612	1.858	0.894	1.14813211030965e-13	4.00722534840842e-12	0.0077	0.0061
FBgn0250904	30	12	12	100	44	50	17	21	19	58	70	69	42.51	19	66	3.41	1.77	1.3129553872564e-13	4.52473112868781e-12	0.0095	0.0212
FBgn0034391	77	30	23	195	76	88	44	53	37	114	120	122	81.7	45	119	2.651	1.407	1.79096004099079e-13	6.09520923494043e-12	0.0103	0.0164
FBgn0000405	3685	1258	1235	5421	2150	2223	2111	2209	1985	3170	3403	3086	2660.51	2102	3220	1.531	0.614	1.84259163780879e-13	6.22483502002198e-12	0.0045	0.005
FBgn0027949	2348	726	862	3228	1401	1549	1345	1275	1386	1887	2217	2150	1710.04	1335	2085	1.551	0.633	1.84422690790702e-13	6.22483502002198e-12	0.0046	0.0048
FBgn0260484	905	310	279	1364	586	617	518	544	449	798	927	856	682.1	504	860	1.694	0.76	1.98478298472977e-13	6.67179919703014e-12	0.0058	0.0054
FBgn0264343	56	9	8	222	29	29	32	16	13	130	46	40	46.12	20	72	3.63	1.86	2.89156647430358e-13	9.60187377418541e-12	0.0146	0.0193
FBgn0010894	271	74	78	589	152	164	155	130	125	344	241	228	203.86	137	271	2.001	1.001	4.02170787425361e-13	1.31944191938513e-11	0.0073	0.0094
FBgn0028327	7274	1993	2381	9981	3786	4276	4166	3500	3828	5836	5992	5935	4876.12	3831	5921	1.546	0.628	8.19325617986965e-13	2.63533675244278e-11	0.0052	0.0058
FBgn0285963	2888	893	1067	4051	1550	1788	1654	1568	1715	2369	2453	2482	2040.18	1646	2435	1.477	0.562	9.99106107730234e-13	3.20104230297007e-11	0.0038	0.0049
FBgn0032089	168	50	55	325	122	160	96	88	88	190	193	222	146.27	91	202	2.178	1.123	1.03882938417553e-12	3.31536132646212e-11	0.0091	0.0119
FBgn0036752	9320	3228	3360	14505	5316	5954	5338	5668	5402	8481	8414	8264	6927.82	5469	8386	1.534	0.617	1.05729406746634e-12	3.36121160517788e-11	0.0052	0.0068
FBgn0063493	343	114	133	673	215	337	196	200	214	393	340	468	302	203	400	1.974	0.981	1.11726292765674e-12	3.5381430627956e-11	0.0093	0.0075
FBgn0039381	1234	455	539	2092	823	854	707	799	866	1223	1303	1185	1013.89	791	1237	1.576	0.656	1.18517163806785e-12	3.73876068285866e-11	0.0049	0.005
FBgn0015568	277	73	127	535	225	257	159	128	204	313	356	357	252.77	164	342	2.067	1.048	1.42228219166886e-12	4.45250325804121e-11	0.0105	0.0084
FBgn0014869	2450	844	986	3311	1595	1718	1403	1482	1585	1936	2524	2385	1885.89	1490	2282	1.518	0.602	1.48327483805953e-12	4.62578715656437e-11	0.0045	0.0048
FBgn0023477	2535	1012	1180	3653	1649	1937	1452	1777	1897	2136	2610	2689	2093.39	1709	2478	1.452	0.538	2.8325733315344e-12	8.70348203054887e-11	0.0037	0.0049
FBgn0032635	966	338	376	1492	565	631	553	594	604	872	894	876	732.28	584	881	1.516	0.6	2.83324762516038e-12	8.70348203054887e-11	0.0036	0.0053
FBgn0031049	613	162	244	1400	375	399	351	284	392	819	594	554	498.95	342	656	1.911	0.934	2.94050459155711e-12	8.99926069401173e-11	0.01	0.0059
FBgn0260933	1239	458	435	1771	752	857	710	804	699	1035	1190	1190	938.07	738	1138	1.536	0.619	3.11243381454898e-12	9.49003053789246e-11	0.0043	0.0051
FBgn0003317	2064	698	827	3169	1178	1304	1182	1226	1329	1853	1864	1810	1544.11	1246	1842	1.483	0.569	3.2032679012696e-12	9.73081604674565e-11	0.004	0.0048
FBgn0031070	1007	465	492	1447	777	857	577	817	791	846	1230	1190	908.26	728	1089	1.491	0.576	3.54191164563134e-12	1.06413037792924e-10	0.0036	0.0051
FBgn0259246	540	247	228	908	437	439	309	434	367	531	692	609	490.24	370	611	1.66	0.731	4.84612786375631e-12	1.44118897281361e-10	0.0055	0.006
FBgn0250867	2521	238	290	7599	481	498	1444	418	466	4443	761	691	1370.61	776	1965	2.07	1.05	7.70994861320375e-12	2.26655908693538e-10	0.0144	0.0049
FBgn0259111	3833	1527	1465	5545	2337	2622	2195	2681	2355	3242	3699	3639	2968.7	2410	3527	1.464	0.55	1.08992888540293e-11	3.17006975818256e-10	0.0043	0.0051
FBgn0063667	8	1	4	42	20	25	5	2	6	25	32	35	17.28	4	31	6.275	2.65	1.50371047058632e-11	4.32752044903472e-10	0.0173	0.0267
FBgn0034067	170	70	80	334	145	174	97	123	129	195	229	242	169.2	116	222	1.927	0.946	1.54375744454989e-11	4.42723725881057e-10	0.0069	0.011
FBgn0266801	339	126	81	677	221	249	194	221	130	396	350	346	272.81	182	364	2.008	1.006	3.26729941285443e-11	9.08419992685831e-10	0.0115	0.008
FBgn0031148	3839	1452	1836	5201	2606	3262	2199	2550	2952	3041	4124	4528	3232.21	2567	3898	1.505	0.589	3.89162165937186e-11	1.07834732601919e-09	0.0053	0.0052
FBgn0086906	1912	676	627	2862	1284	1155	1095	1187	1008	1673	2032	1603	1433.15	1097	1769	1.609	0.686	4.43546193503214e-11	1.2249043364018e-09	0.0069	0.0049
FBgn0250785	2061	778	843	2937	1194	1405	1180	1366	1355	1717	1890	1950	1576.5	1300	1852	1.427	0.513	4.52716287733490e-11	1.24603321878862e-09	0.0036	0.0048
FBgn0039485	76	18	29	186	70	68	44	32	47	109	111	94	72.61	41	105	2.545	1.347	4.59814779934393e-11	1.26133806856919e-09	0.0124	0.0172
FBgn0037607	7522	3030	3393	10175	5200	5962	4308	5321	5455	5949	8230	8275	6256.36	5028	7485	1.479	0.564	5.13086922162746e-11	1.40277964519295e-09	0.0051	0.0065
FBgn0036688	493	186	237	732	374	423	282	327	381	428	592	587	432.84	330	536	1.604	0.681	6.33424629970131e-11	1.72031417715729e-09	0.005	0.0063
FBgn0005660	357	147	138	591	250	290	204	258	222	346	396	403	304.7	228	382	1.676	0.745	8.22765717655372e-11	2.20533477653901e-09	0.0055	0.0075
FBgn0037678	27	16	9	76	52	51	15	28	14	44	82	71	42.59	19	66	3.262	1.706	8.66332547148622e-11	2.29956619796537e-09	0.0164	0.0215
FBgn0037850	490	180	211	773	324	369	281	316	339	452	513	512	402.15	312	492	1.582	0.662	1.05512706981125e-10	2.73001647526557e-09	0.0045	0.0065
FBgn0010097	129	47	56	250	109	160	74	83	90	146	173	222	131.2	82	180	2.154	1.107	1.19670970223332e-10	3.06731655553678e-09	0.0115	0.0129
FBgn0053138	2153	912	1059	2996	1484	1685	1233	1601	1702	1752	2349	2339	1829.39	1512	2147	1.419	0.505	1.44464139905157e-10	3.69126129439906e-09	0.0038	0.0048
FBgn0027597	632	207	259	944	380	445	362	363	416	552	601	618	485.48	380	590	1.546	0.629	1.72200691625787e-10	4.37272468332727e-09	0.0045	0.006
FBgn0038720	400	132	135	644	224	290	229	232	217	377	355	403	301.92	226	378	1.67	0.74	2.18220027449782e-10	5.52419958377503e-09	0.0057	0.0075
FBgn0015777	1895	608	594	2808	894	1046	1085	1068	955	1642	1415	1452	1269.43	1036	1503	1.453	0.539	2.54771694898072e-10	6.40993080231285e-09	0.0042	0.0049
FBgn0087007	198	64	77	357	139	157	113	112	124	209	220	218	166.04	116	216	1.846	0.884	2.87471626900451e-10	7.18854354828505e-09	0.0068	0.011
FBgn0011016	2845	873	1098	4368	1448	1657	1630	1533	1765	2554	2292	2300	2012.21	1643	2382	1.452	0.538	3.0071625406612e-10	7.43090868729273e-09	0.0046	0.0049
FBgn0010314	520	165	177	964	302	294	298	290	285	564	478	408	386.97	291	483	1.675	0.745	3.02192331569887e-10	7.44318769830694e-09	0.0067	0.0066
FBgn0030343	2267	1009	937	3083	1546	1759	1298	1772	1506	1803	2447	2441	1877.93	1525	2230	1.455	0.541	3.76360116836311e-10	9.21464381579529e-09	0.0047	0.0048
FBgn0260450	921	431	464	1346	654	788	528	757	746	787	1035	1094	824.35	677	972	1.445	0.531	4.20157361316743e-10	1.02259070549553e-08	0.0037	0.0052
FBgn0260458	837	358	487	1226	697	760	479	629	783	717	1103	1055	794.3	630	958	1.515	0.599	4.25478427293409e-10	1.03247753273981e-08	0.0051	0.0052
FBgn0261278	2240	712	861	3179	1166	1329	1283	1250	1384	1859	1845	1845	1577.71	1306	1850	1.418	0.503	4.71801123566421e-10	1.14150820515982e-08	0.0039	0.0048
FBgn0014029	4474	2061	2360	6153	3222	3808	2563	3619	3794	3598	5099	5285	3993.03	3325	4661	1.402	0.487	5.00815303128781e-10	1.2081432694889e-08	0.0041	0.0055
FBgn0261258	4268	1254	1154	5814	1873	2205	2445	2202	1855	3399	2964	3061	2654.36	2167	3141	1.452	0.538	5.5492000035807e-10	1.33083445699909e-08	0.0049	0.005
FBgn0263916	3341	1023	1210	4251	1783	2179	1914	1796	1945	2486	2822	3024	2331.19	1885	2777	1.464	0.55	5.5488597052906e-10	1.33083445699909e-08	0.0051	0.0049
