Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0087004	725	377	370	246	133	199	375	565	521	126	183	247	336.06	487	185	0.374	-1.42	-6.715	1.88402504355565e-11	1.55024590909502e-09	0.0125	0.0453	0.0284	0.0284	TRUE	NA
FBtr0304997	1484	851	625	466	327	309	768	1275	880	238	449	383	665.63	974	357	0.358	-1.48	-6.712	1.91527072494122e-11	1.56143107810761e-09	0.0307	0.0357	0.0331	0.0331	TRUE	NA
FBtr0307306	1832	807	722	873	393	442	948	1209	1017	446	540	548	784.67	1058	511	0.482	-1.052	-6.689	2.24050324590993e-11	1.81819921666938e-09	0.0041	0.0342	0.0163	0.0163	TRUE	NA
FBtr0302695	2436	589	601	1083	172	176	1261	882	847	553	236	218	666.22	997	336	0.314	-1.671	-6.679	2.40015727171108e-11	1.93886677140825e-09	0	0.0357	0.0426	0.0426	TRUE	NA
FBtr0100595	654	213	250	191	64	109	338	319	352	98	88	135	221.73	336	107	0.316	-1.66	-6.649	2.94452943031142e-11	2.357089147133e-09	0.0192	0.0553	0.0386	0.0386	TRUE	NA
FBtr0299525	2669	624	679	1106	337	407	1381	935	957	565	463	505	800.85	1091	511	0.473	-1.08	-6.62	3.58594163628986e-11	2.85760781475693e-09	0.0061	0.0341	0.0176	0.0176	TRUE	NA
FBtr0072364	432	522	279	103	112	109	224	782	393	53	154	135	290.05	466	114	0.242	-2.045	-6.608	3.90759223196511e-11	3.08612563284351e-09	0.0784	0.0484	0.0632	0.0632	TRUE	NA
FBtr0082158	357	65	85	65	20	21	185	97	120	33	27	26	81.43	134	29	0.217	-2.204	-6.573	4.94116055596484e-11	3.86787926529089e-09	0.0142	0.106	0.0582	0.0582	TRUE	NA
FBtr0306107	2740	1111	892	569	447	405	1418	1665	1257	291	614	502	957.65	1447	469	0.31	-1.688	-6.563	5.27381412406843e-11	4.09206340653047e-09	0.0604	0.0327	0.0462	0.0462	TRUE	NA
FBtr0303857	32168	13608	11517	15661	3529	2867	16647	20388	16225	7998	4846	3557	11609.95	17753	5467	0.293	-1.771	-6.556	5.54294561339235e-11	4.26348916724018e-09	0.0749	0.0265	0.0525	0.0525	TRUE	NA
FBtr0074338	11906	3679	4780	6308	2079	2572	6161	5512	6734	3221	2855	3191	4612.34	6136	3089	0.503	-0.991	-6.533	6.43763044668663e-11	4.88790215589413e-09	0.0084	0.0273	0.0163	0.0163	TRUE	NA
FBtr0302645	1514	645	414	557	178	188	784	966	583	284	244	233	515.86	778	254	0.326	-1.616	-6.534	6.42207145354855e-11	4.88790215589413e-09	0.0439	0.0386	0.0413	0.0413	TRUE	NA
FBtr0111029	1682	295	244	642	93	135	870	442	344	328	128	167	379.86	552	208	0.377	-1.409	-6.525	6.77788719574439e-11	5.12425651196214e-09	0.0153	0.0431	0.0293	0.0293	TRUE	NA
FBtr0089759	3817	300	203	1147	100	107	1975	449	286	586	137	133	594.43	903	285	0.339	-1.559	-6.524	6.8352578662374e-11	5.14564029411089e-09	0.0362	0.0369	0.0365	0.0365	TRUE	NA
FBtr0330725	1319	334	348	607	121	114	683	500	490	310	166	141	381.8	558	206	0.356	-1.491	-6.494	8.33632282178871e-11	6.22269565570735e-09	0	0.043	0.034	0.034	TRUE	NA
FBtr0301403	3714	1453	1744	1169	805	917	1922	2177	2457	597	1105	1138	1565.96	2185	947	0.417	-1.261	-6.463	1.02644240914617e-10	7.56616360841871e-09	0.0237	0.0301	0.0267	0.0267	TRUE	NA
FBtr0330380	250	191	165	94	45	49	129	286	232	48	62	61	136.43	216	57	0.277	-1.849	-6.449	1.12617502717907e-10	8.26687236756222e-09	0.0252	0.0737	0.0483	0.0483	TRUE	NA
FBtr0340241	107	131	106	30	21	22	55	196	149	15	29	27	78.74	133	24	0.195	-2.357	-6.443	1.17368672252017e-10	8.56707482105718e-09	0.0356	0.1087	0.0716	0.0716	TRUE	NA
FBtr0084990	1245	922	808	467	436	503	644	1381	1138	238	599	624	770.85	1054	487	0.443	-1.174	-6.405	1.50625907793467e-10	1.08764201419356e-08	0.0135	0.0344	0.0226	0.0226	TRUE	NA
FBtr0339643	9209	3698	3926	4619	616	929	4766	5540	5531	2359	846	1152	3365.67	5279	1452	0.252	-1.991	-6.385	1.7137716164974e-10	1.22746290151642e-08	0.124	0.0279	0.0695	0.0695	TRUE	NA
FBtr0085377	345	179	181	141	46	54	179	268	255	72	63	67	150.64	234	67	0.297	-1.752	-6.384	1.72266920849938e-10	1.22886052288558e-08	0.0228	0.0692	0.0447	0.0447	TRUE	NA
FBtr0305056	4490	1177	1290	2368	634	832	2324	1763	1817	1209	871	1032	1502.72	1968	1037	0.528	-0.922	-6.367	1.9336402602488e-10	1.37381645960086e-08	0.0032	0.0303	0.0143	0.0143	TRUE	NA
FBtr0299526	934	253	201	331	99	90	483	379	283	169	136	112	260.36	382	139	0.365	-1.455	-6.339	2.31760625697574e-10	1.64003089168631e-08	0.0153	0.051	0.0325	0.0325	TRUE	NA
FBtr0089649	568	108	81	136	30	19	294	162	114	69	41	24	117.35	190	45	0.235	-2.091	-6.319	2.63387737943899e-10	1.84173615492708e-08	0.0337	0.0815	0.0617	0.0617	TRUE	NA
FBtr0308627	539	298	214	111	96	98	279	446	301	57	132	122	222.83	342	104	0.285	-1.811	-6.293	3.12300010043783e-10	2.1497663337294e-08	0.0511	0.0552	0.0532	0.0532	TRUE	NA
FBtr0308562	752	144	148	78	50	40	389	216	208	40	69	50	161.92	271	53	0.197	-2.345	-6.268	3.66094321591264e-10	2.51030024932987e-08	0.1145	0.0662	0.0887	0.0887	TRUE	NA
FBtr0290327	1622	656	672	707	165	297	839	983	947	361	227	368	620.83	923	319	0.346	-1.532	-6.262	3.80621614869105e-10	2.58983730332667e-08	0.0456	0.0364	0.0409	0.0409	TRUE	NA
FBtr0081008	1038	170	220	436	81	94	537	255	310	223	111	117	258.71	367	150	0.408	-1.295	-6.258	3.90318025559485e-10	2.64563838703941e-08	0.0023	0.0511	0.0251	0.0251	TRUE	NA
FBtr0087431	937	320	341	311	173	146	485	479	480	159	238	181	337.04	481	193	0.394	-1.343	-6.218	5.02769937106448e-10	3.39484845700388e-08	0.0156	0.0453	0.0298	0.0298	TRUE	NA
