Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0333908	0	94	40	1	0	0	0	145	57	1	0	0	33.59	67	0	0.008	-6.899	-3.034	0.00241165819900509	0.0224825819269947	5.9912	0.743	2.7127	2.7127	TRUE	NA
FBtr0321319	1094	429	504	988	202	283	550	660	712	498	279	344	507.11	641	374	0.575	-0.799	-3.033	0.00242501716201492	0.0225825606874437	0.0554	0.0246	0.0477	0.0477	TRUE	NA
FBtr0304659	7867	3368	3467	6598	3380	3616	3954	5178	4900	3324	4674	4395	4404.06	4677	4131	0.879	-0.186	-3.031	0.00243854428019118	0.0226470222858058	0.0014	0.0078	0.0025	0.0025	TRUE	NA
FBtr0112425	349	141	137	191	59	116	175	217	194	96	82	141	150.77	195	106	0.546	-0.874	-3.03	0.00244241495916764	0.0226611042208657	0.0346	0.1073	0.0524	0.0524	TRUE	NA
FBtr0310670	403	77	84	96	47	61	203	118	119	48	65	74	104.52	147	62	0.43	-1.219	-3.03	0.00244270418806345	0.0226611042208657	0.0842	0.1813	0.1043	0.1043	TRUE	NA
FBtr0080187	4136	744	1144	3377	638	712	2079	1144	1617	1701	882	865	1381.36	1613	1149	0.691	-0.533	-3.028	0.00246314436234308	0.0228260253773025	0.0262	0.0111	0.0214	0.0214	TRUE	NA
FBtr0081253	6789	1997	2164	5601	1890	2352	3412	3070	3058	2821	2613	2859	2972.4	3180	2764	0.869	-0.202	-3.027	0.00246687622690628	0.0228413456310542	0.0015	0.0083	0.0029	0.0029	TRUE	NA
FBtr0082118	461	134	108	235	87	99	232	206	153	118	120	120	158.23	197	119	0.607	-0.72	-3.027	0.00247128950530437	0.0228644291845322	0.017	0.1002	0.0336	0.0336	TRUE	NA
FBtr0303790	202	60	59	121	32	40	102	92	83	61	44	49	71.83	92	51	0.557	-0.844	-3.025	0.00249008560770962	0.0230134919992311	0	0.3049	0.0402	0.0402	TRUE	NA
FBtr0332862	290	101	76	81	35	69	146	155	107	41	48	84	96.92	136	58	0.412	-1.279	-3.02	0.00252973809664122	0.0233422120176626	0.0929	0.2018	0.1165	0.1165	TRUE	NA
FBtr0075152	1830	539	585	1564	527	557	920	829	827	788	729	677	794.8	859	731	0.852	-0.232	-3.016	0.00255759302379546	0.0235738574193276	0	0.0163	0.0029	0.0029	TRUE	NA
FBtr0074635	572	161	209	429	141	158	288	248	295	216	195	192	238.92	277	201	0.727	-0.46	-3.016	0.00255900887464671	0.023574233286912	0	0.0574	0.0122	0.0122	TRUE	NA
FBtr0305581	0	67	64	0	0	0	0	103	90	0	0	0	32.24	64	0	0.008	-6.961	-3.016	0.0025613018433299	0.0235826846412716	10	0.7756	2.7961	2.7961	TRUE	NA
FBtr0078342	2438	755	875	2046	773	862	1225	1161	1237	1031	1069	1048	1128.33	1208	1049	0.866	-0.207	-3.012	0.00259686985075383	0.0238813010073918	0	0.0126	0.0025	0.0025	TRUE	NA
FBtr0308642	53	22	10	4	0	4	27	34	14	2	0	5	13.58	25	2	0.093	-3.433	-3.011	0.00260628411281623	0.0239454098768068	0.2957	1.704	0.6999	0.6999	TRUE	NA
FBtr0304927	3460	689	706	1294	482	710	1739	1059	998	652	667	863	996.23	1265	727	0.591	-0.759	-3.004	0.00266323512557679	0.0243772039470841	0.0616	0.0137	0.0448	0.0448	TRUE	NA
FBtr0300801	873	138	121	418	108	95	439	212	171	211	149	115	216.22	274	158	0.603	-0.729	-3.003	0.00267009907446659	0.0244023910981283	0.0274	0.0653	0.0363	0.0363	TRUE	NA
FBtr0339623	610	109	210	383	70	97	307	168	297	193	97	118	196.43	257	136	0.516	-0.955	-3.003	0.00266900431273619	0.0244023910981283	0.0636	0.0742	0.0663	0.0663	TRUE	NA
FBtr0073835	6250	844	716	5337	588	653	3141	1298	1012	2688	813	794	1624.35	1817	1432	0.749	-0.417	-3.003	0.00267230644609724	0.0244081095961061	0.0141	0.0101	0.0129	0.0129	TRUE	NA
FBtr0088100	2155	1108	762	1514	511	284	1083	1703	1077	763	707	345	946.32	1288	605	0.465	-1.104	-3.002	0.00268296784823479	0.0244794043587745	0.1505	0.0142	0.0961	0.0961	TRUE	NA
FBtr0305968	2053	777	1103	1190	210	642	1032	1195	1559	599	290	780	909.23	1262	556	0.445	-1.168	-3.001	0.00269536080031671	0.024579396574803	0.1638	0.0147	0.1079	0.1079	TRUE	NA
FBtr0073546	608	417	460	355	379	437	306	641	650	179	524	531	471.8	532	411	0.731	-0.453	-2.999	0.00270656819959221	0.0246553694015987	0	0.0265	0.0141	0.0141	TRUE	NA
FBtr0089717	13644	3875	3694	10846	3602	3861	6858	5957	5220	5464	4981	4693	5528.83	6012	5046	0.841	-0.249	-2.999	0.00270802354671584	0.0246555261204973	0.0044	0.0077	0.0048	0.0048	TRUE	NA
FBtr0112828	304	142	126	179	99	115	153	218	178	90	137	140	152.67	183	122	0.657	-0.606	-2.999	0.00271122372374821	0.0246715602547449	0	0.1054	0.0225	0.0225	TRUE	NA
FBtr0333096	3354	1755	1699	2373	1583	1831	1686	2698	2401	1195	2189	2225	2065.8	2262	1870	0.809	-0.306	-2.998	0.00271914948369792	0.0247043448587797	0.0063	0.0092	0.007	0.007	TRUE	NA
FBtr0345024	1854	632	704	1038	422	703	932	972	995	523	584	854	809.88	966	654	0.669	-0.581	-2.998	0.00271741373089762	0.0247043448587797	0.0299	0.0161	0.0257	0.0257	TRUE	NA
FBtr0310660	177	0	117	0	0	0	89	0	165	0	0	0	42.39	85	0	0.002	-8.957	-2.997	0.00272761789817494	0.024741947749371	10	0.5773	5.4309	5.4309	TRUE	NA
FBtr0299830	1091	387	108	504	81	73	548	595	153	254	112	89	291.76	432	152	0.323	-1.631	-2.996	0.002735881180141	0.0248037794565507	0.2975	0.045	0.2076	0.2076	TRUE	NA
FBtr0073849	5476	1922	1800	4824	1625	1764	2752	2955	2544	2430	2247	2144	2512.03	2750	2274	0.827	-0.274	-2.995	0.00274374195299254	0.0248618985423383	0.0043	0.0086	0.0056	0.0056	TRUE	NA
FBtr0113236	2913	1097	1192	2102	963	1270	1464	1687	1685	1059	1332	1544	1461.56	1612	1312	0.806	-0.312	-2.994	0.00275657163635735	0.0249524735630064	0.006	0.0107	0.0071	0.0071	TRUE	NA
FBtr0333125	1798	788	647	1329	598	623	904	1211	914	669	827	757	880.53	1010	751	0.744	-0.427	-2.993	0.00275943041481834	0.0249644723122141	0.0123	0.015	0.0135	0.0135	TRUE	NA
FBtr0334923	0	50	83	0	0	0	0	77	117	0	0	0	32.36	65	0	0.008	-6.974	-2.992	0.00277467435798197	0.0250627066350068	10	0.7726	2.8743	2.8743	TRUE	NA
FBtr0304022	6503	1860	2127	5733	1767	2198	3269	2860	3006	2888	2443	2671	2856.16	3045	2667	0.876	-0.19	-2.991	0.00278375829152912	0.0251315177198395	0.001	0.0083	0.0025	0.0025	TRUE	NA
FBtr0078351	2209	575	692	1649	538	682	1110	884	978	831	744	829	895.97	991	801	0.808	-0.307	-2.988	0.00280395452119977	0.0253005243744468	0.0038	0.0148	0.0064	0.0064	TRUE	NA
FBtr0084977	2898	875	959	2559	881	944	1457	1345	1355	1289	1218	1147	1301.97	1386	1218	0.879	-0.186	-2.987	0.00281479223829147	0.025384954304718	0	0.0114	0.002	0.002	TRUE	NA
FBtr0083805	980	304	211	699	162	165	493	467	298	352	224	201	339.14	419	259	0.607	-0.721	-2.985	0.00283993388678246	0.0255713374763648	0.0386	0.0378	0.0384	0.0384	TRUE	NA
FBtr0084756	1125	386	412	878	355	420	565	593	582	442	491	510	530.8	580	481	0.824	-0.279	-2.985	0.0028393549180901	0.0255713374763648	0	0.0235	0.0044	0.0044	TRUE	NA
FBtr0072757	1152	284	320	899	268	307	579	437	452	453	371	373	444.08	489	399	0.814	-0.298	-2.983	0.00285239778148755	0.025643160758166	0	0.0282	0.0048	0.0048	TRUE	NA
FBtr0086738	60995	25296	28125	34530	23401	27922	30658	38890	39747	17394	32359	33937	32164.2	36432	27897	0.739	-0.436	-2.983	0.002858845103446	0.0256741961516387	0.0177	0.0095	0.0154	0.0154	TRUE	NA
FBtr0331642	249	37	50	115	0	0	125	57	71	58	0	0	51.77	84	19	0.013	-6.292	-2.981	0.00287506810667763	0.0257928663636218	0	0.4593	2.6069	2.6069	TRUE	NA
FBtr0334566	177	67	0	0	0	1	89	103	0	0	0	1	32.2	64	0	0.005	-7.636	-2.98	0.00287961800119598	0.0258201731236945	7.6836	0.7767	3.744	3.744	TRUE	NA
FBtr0088397	1052	155	186	629	152	138	529	238	263	317	210	168	287.45	343	232	0.689	-0.537	-2.979	0.00289413329397221	0.025936759640282	0.011	0.0458	0.019	0.019	TRUE	NA
FBtr0306382	632	261	226	453	163	224	318	401	319	228	225	272	294.03	346	242	0.702	-0.511	-2.972	0.00295596542099653	0.0263960804125094	0.0096	0.0446	0.0177	0.0177	TRUE	NA
FBtr0084508	386	234	43	1693	0	0	194	360	61	853	0	0	244.56	205	284	0.003	-8.181	-2.972	0.00296252037431356	0.0264390678278145	4.8348	0.0557	2.2563	4.8348	TRUE	NA
