Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0081992	1047	87	172	1662	387	133	526	134	243	837	535	162	406.18	301	511	1.756	0.812	1.639	0.101267090526612	0.339551529597628	0.2572	0.031	0.1729	0.1729	TRUE	NA
FBtr0081993	787	204	155	990	206	164	396	314	219	499	285	199	318.52	310	328	1.02	0.028	0.107	0.914487916883459	0.975197706635935	0.051	0.0406	0.0462	0.0462	TRUE	NA
FBtr0081994	2684	986	1028	3629	1011	1202	1349	1516	1453	1828	1398	1461	1500.8	1439	1562	1.083	0.115	0.85	0.395548159935852	0.716024821539135	0.0121	0.0106	0.0125	0.0125	TRUE	NA
FBtr0081995	876	285	302	782	333	351	440	438	427	394	460	427	431.05	435	427	0.973	-0.039	-0.346	0.729142170624679	0.909464760697383	0	0.0291	0.0069	0.0069	TRUE	NA
FBtr0081996	55	28	6	19	7	15	28	43	8	10	10	18	19.44	26	13	0.465	-1.104	-1.236	0.21649744638192	0.529480812096707	0.3685	1.2645	0.5135	0.5135	TRUE	NA
FBtr0081997	859	306	426	486	198	313	432	470	602	245	274	380	400.55	501	300	0.595	-0.749	-3.731	0.000190700478019521	0.00264084733050619	0.0244	0.0315	0.0263	0.0263	TRUE	NA
FBtr0082001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0082002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0082003	0	0	0	14	0	0	0	0	0	7	0	0	1.18	0	2	2.79	1.481	0.373	0.709224255159131	NA	10	5.3897	10	10	TRUE	NA
FBtr0082004	747	190	205	650	158	189	375	292	290	327	218	230	288.82	319	258	0.811	-0.302	-2.306	0.0210927957342031	0.116344120048788	0	0.0455	0.0086	0.0086	TRUE	NA
FBtr0082005	1049	266	204	1341	223	173	527	409	288	676	308	210	403.11	408	398	0.897	-0.156	-0.531	0.595659746424094	0.851470036731665	0.0721	0.0312	0.0594	0.0594	TRUE	NA
FBtr0082006	409	64	95	372	111	120	206	98	134	187	153	146	154.16	146	162	1.13	0.176	0.7	0.483887927850421	0.783224394510471	0.02	0.1039	0.0379	0.0379	TRUE	NA
