Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0079365	838	297	308	1104	406	464	421	457	435	556	561	564	499.1	438	560	1.285	0.362	3.929	8.52870057020846e-05	0.00129394727943057	0	0.025	0.004	0.004	TRUE	NA
FBtr0070239	1124	256	381	1508	734	742	565	394	538	760	1015	902	695.57	499	892	1.777	0.83	3.925	8.66276790282418e-05	0.00131080752803193	0.0359	0.0183	0.0305	0.0305	TRUE	NA
FBtr0330729	13	0	0	91	39	36	7	0	0	46	54	44	25.01	2	48	40.561	5.342	3.909	9.24946138566686e-05	0.00139465933153802	0.7768	1.0009	0.8683	0.8683	TRUE	NA
FBtr0333545	3483	101	194	5235	476	827	1751	155	274	2637	658	1005	1080.09	727	1433	2.819	1.495	3.906	9.3718609094656e-05	0.00141063374391465	0.1524	0.0129	0.103	0.103	TRUE	NA
FBtr0073505	816	259	328	1175	491	463	410	398	464	592	679	563	517.58	424	611	1.44	0.526	3.899	9.66671427578296e-05	0.00145246406261195	0.0069	0.0241	0.011	0.011	TRUE	NA
FBtr0082010	1897	632	784	2395	1063	1071	953	972	1108	1206	1470	1302	1168.53	1011	1326	1.307	0.387	3.898	9.68486270311543e-05	0.00145391669161305	0.0044	0.0123	0.0062	0.0062	TRUE	NA
FBtr0306614	1987	649	589	2394	1295	1412	999	998	832	1206	1791	1716	1256.96	943	1571	1.639	0.713	3.898	9.71571022316283e-05	0.0014572715316352	0.0284	0.0117	0.0232	0.0232	TRUE	NA
FBtr0087728	326	122	145	504	227	223	164	188	205	254	314	271	232.53	186	280	1.511	0.595	3.896	9.78751005539931e-05	0.00146675762578467	0	0.0594	0.0122	0.0122	TRUE	NA
FBtr0333151	332	128	170	507	236	331	167	197	240	255	326	402	264.66	201	328	1.617	0.693	3.892	9.93903811615764e-05	0.00148686622568418	0.0096	0.0505	0.0187	0.0187	TRUE	NA
FBtr0085105	76	18	29	186	70	66	38	28	41	94	97	80	62.93	36	90	2.522	1.335	3.89	0.000100115216790465	0.00149640390292566	0	0.3622	0.0637	0.0637	TRUE	NA
