Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0037093	2925	988	1034	2420	934	1087	1666	1738	1663	1426	1474	1504	1578.39	1689	1468	0.869	-0.203	0.00794153884881565	0.035472136048768	0.0035	0.0046
FBgn0037098	3687	1028	962	2727	988	1042	2100	1808	1547	1606	1560	1442	1677.12	1818	1536	0.846	-0.242	0.00794867483924369	0.035472136048768	0.0052	0.0046
FBgn0283510	1761	594	647	1291	592	692	1003	1045	1040	760	934	958	956.77	1029	884	0.849	-0.236	0.00796289880915579	0.0354864824150971	0.0044	0.0047
FBgn0017578	607	127	149	485	102	137	346	223	240	286	161	190	240.83	270	212	0.789	-0.342	0.00800859298244472	0.0356658970093296	0.0069	0.0092
FBgn0033717	10902	4039	4701	8900	4004	4551	6209	7104	7559	5243	6320	6297	6455.49	6957	5953	0.855	-0.226	0.00801228059937876	0.0356658970093296	0.005	0.0067
FBgn0032475	3249	1100	1138	2678	1056	1180	1850	1935	1830	1578	1667	1633	1748.73	1872	1626	0.868	-0.205	0.00806236230963264	0.035818696929651	0.0036	0.0046
FBgn0036318	3729	1199	1268	3252	1108	1286	2124	2109	2039	1916	1749	1779	1952.63	2091	1815	0.869	-0.202	0.00822640497304944	0.0364419573335946	0.0036	0.0046
FBgn0000382	1800	607	561	1529	510	597	1025	1068	902	901	805	826	921.12	998	844	0.848	-0.239	0.00835604030590668	0.0369368344675038	0.0046	0.0048
FBgn0262656	9933	2183	1907	7985	1833	2146	5657	3840	3067	4704	2893	2970	3855	4188	3522	0.843	-0.246	0.00839103379483625	0.0370716412672187	0.0059	0.0055
FBgn0050044	70	32	31	45	23	23	40	56	50	27	36	32	40.11	49	32	0.653	-0.616	0.00847370189858967	0.0374168175961292	0.0112	0.0232
FBgn0029006	4419	1411	1439	3504	1403	1485	2517	2482	2314	2064	2215	2055	2274.35	2438	2111	0.865	-0.21	0.00851201744484678	0.037556443243648	0.004	0.0047
FBgn0029950	106	25	10	62	5	13	60	44	16	37	8	18	30.47	40	21	0.523	-0.935	0.00852370563500868	0.0375772348957281	0.0466	0.0236
FBgn0001128	580	193	212	469	151	211	330	339	341	276	238	292	302.88	337	269	0.804	-0.315	0.00870280440631485	0.0383046118365278	0.0065	0.008
FBgn0039559	4450	1552	1521	3531	1479	1623	2534	2730	2446	2080	2335	2246	2395.07	2570	2220	0.862	-0.214	0.00871124753925263	0.0383046118365278	0.0043	0.0048
