"ID","SRR5285048","SRR5285050","SRR5285052","SRR5285054","SRR5285056","SRR5285058","SRR5285049","SRR5285051","SRR5285053","SRR5285055","SRR5285057","SRR5285059","padj","log2FoldChange","pvalue","foldChange","log10padj"
"ENSMUST00000004913.6",149.442772196499,106.571033449442,37.901203420841,91.9560820418761,54.8392655461428,41.9626054501283,29.2245723726967,49.0804466410577,12.2637014589334,13.2992088336765,18.4423348735675,21.9865510561512,0.00774082103387961,-1.74947026800198,0.000146913488208448,0.297410962728002,2.11121297322243
"ENSMUST00000053640.3",102.484391761642,98.3677550550558,173.272699248401,167.180597853116,185.06802020965,89.5055220962213,49.9321405808295,55.3662251316547,78.584935402785,62.1265696998464,101.776984477369,40.5348423713439,0.00748737382196146,-1.07507009209361,0.000139428055127375,0.474647999551599,2.12567048331884
"ENSMUST00000044895.11",119.066848091199,73.4465757288209,89.7064160130064,92.8706533032207,87.1240484972917,37.2599384869905,18.2932363334208,19.8471940573292,8.2122975373627,54.0340098255061,8.43447710126141,15.587570100845,0.0015464004202253,-2.02852268226207,2.12528853564995e-05,0.245105934074261,2.81067804096249
"ENSMUST00000044792.4",377.102633402682,331.989004297954,836.270284023415,467.061534691779,840.809247981443,611.481202829446,122.992253953579,132.381987481711,327.312805353778,84.7156985762947,412.844227697899,222.574186220496,0.0147700378866539,-1.41191780340914,0.000332768475483953,0.375811780532805,1.83061839067697
"ENSMUST00000082432.3",225.260769934499,225.760176688086,97.5386205374843,180.260428299748,63.3465456419177,67.9080633396284,47.6066327665502,55.6757320724225,21.2591358454929,21.3591655220895,28.4989620539978,33.1936759193132,9.39188388677586e-05,-2.06737265973085,8.16691533738935e-07,0.238593614924954,4.02724728530901
"ENSMUST00000163623.1",1801.46143347248,1202.54887544687,1356.55197008463,1779.89848462746,1332.90938308966,840.926080892392,393.760713622218,260.899791273846,288.683889095681,420.768837814284,349.420901635442,271.89899256073,3.31615276682246e-21,-2.06887125273471,2.57718024254036e-24,0.238345905553212,20.4793654708058
"ENSMUST00000046948.8",168.425249006983,207.222972649409,207.9733472267,241.970422833636,182.769035238575,227.985100394383,12.8265797552858,97.7978674672783,30.1524729784806,56.9027267712884,61.6616791982719,104.371995540947,0.000800559563726132,-1.77717134740048,9.72538409794917e-06,0.291754871971859,3.0966063498968
"ENSMUST00000171109.7",164.485296057854,128.575763697744,103.479522497076,140.044793309107,132.322031585665,84.2987009350857,87.7700409183247,32.4041581070375,76.4786187765595,42.1697593751213,53.2462987138473,21.1511186636291,0.0060240179552077,-1.27204300487095,0.000108416553513228,0.414072987503753,2.22011374234587
"ENSMUST00000066285.4",77.8014172625962,95.5858072162169,87.7278031973667,119.467334360172,67.0032552250422,58.6273728959184,28.0831927521578,39.9032732371573,27.9810145234247,36.6548385157929,37.3146415497105,27.0559617352177,3.06754918270357e-07,-1.36154011588503,1.44293257530641e-09,0.389166622131301,6.51320846540437
"ENSMUST00000167459.1",1666.40782128044,1190.06993709863,1261.69977169091,1134.0871748887,864.381723135707,1185.08297843449,498.560236043705,548.778360081519,365.533040788423,694.730696457554,819.480457694601,577.714628671333,1.45294431089279e-05,-1.06085116088007,9.92480775192637e-08,0.479349169910978,4.83775103121846
"ENSMUST00000036884.1",1794.77323905114,1804.21719061178,1684.63185263783,1961.86850178696,1790.30498664321,1685.9822086785,396.548515619987,424.359927077209,441.031644991577,491.907421987596,480.10820083518,470.999183968256,7.96710120299957e-196,-1.98863110108308,3.25879466745729e-200,0.25197786291883,195.098699666125
"ENSMUST00000054815.13",94.8431309331178,128.458162171883,147.885725992685,122.318018227948,123.475227012586,69.9835505868513,43.8641927241186,77.7585024704129,42.2011885595771,37.1534956016114,59.0095198132656,46.8374525129146,0.000147130598839477,-1.16846305630936,1.33601901760324e-06,0.444895047445635,3.83229699739354
"ENSMUST00000053116.6",171.044133524267,160.360127856459,100.554183071859,109.023362100905,68.0798008665721,107.336699105125,69.5515473190028,34.3436460773378,59.4641434035607,17.7016113228939,13.2558677375792,70.4562170684933,0.0242006308357387,-1.45163354369212,0.000652332122085725,0.365607217521856,1.61617331315554
"ENSMUST00000112471.8",331.94864502738,417.364565811864,292.593117942918,396.974282781266,440.580861662098,443.491260513295,134.80252886806,122.167644964642,125.06803084843,182.46146405469,58.7171200717778,289.896416554316,0.000664056141042285,-1.35141410354842,7.74116492952598e-06,0.391907719774362,3.17779520268892
"ENSMUST00000145142.7",29.0005577656776,62.6989604270544,35.9793164439654,88.7794244981137,39.8677786320925,71.7150525389796,39.6381977744035,25.6880590044103,22.1044331190503,14.0874897062552,13.5511617396207,4.79629248856821,0.0490938977430422,-1.47213941470716,0.00176511518799632,0.360447384381038,1.30897248631333
"ENSMUST00000043151.11",623.156711461783,349.034478272479,402.282990571643,381.592815899251,125.66809115867,186.302149171202,58.4564581787481,119.693075304333,11.3185633847018,0.00186786870973776,82.3572510650631,27.4910855411564,0.017114224612994,-2.7969759550708,0.000400414613818413,0.143888584540244,1.76664277247856
"ENSMUST00000041438.6",2246.54853454044,2197.9496960668,1128.16840651118,2085.94398521579,1186.58415306126,1229.22184988361,593.369843439086,765.663138906758,368.634427151396,526.983669355197,459.336621069309,464.566523714168,1.07268569145949e-09,-1.66666734497818,3.39398677259784e-12,0.314980114379573,8.96952751238741
"ENSMUST00000067384.5",3121.4208599724,2500.83434460456,1683.06665032016,2843.45137531542,1567.89459773796,1552.48554660095,801.656594778562,726.352667293667,637.057652398112,831.91719200356,855.127967919352,744.429721430531,2.1443888628763e-12,-1.53157637585645,4.12247531721148e-15,0.345899210069729,11.6686964569979
"ENSMUST00000042964.12",533.892215986093,468.891249438997,479.354138595055,333.882502964636,483.432334181355,378.111103041829,206.072943773622,225.606147092161,160.258944286723,204.956751606314,253.290054145168,219.920384216494,3.05682249626177e-11,-1.07813262599153,7.50201856085186e-14,0.47364149175221,10.5147297791778
"ENSMUST00000064265.12",78.4973468148791,54.2138232214818,91.0598296948438,35.2065300891791,28.120850851992,58.181316244836,28.9169012165515,24.2872666578649,35.1194783954244,19.8753926687151,27.0508754376908,31.8168011672229,0.0319281835362705,-1.06733860190337,0.000958576845370688,0.47719849498337,1.49582578871437
"ENSMUST00000065512.10",79.3426848407513,105.286593154431,50.7816481472021,90.3566410739221,110.966846411336,42.6930365569475,3.07280937418377,33.5022952243884,2.88200824625752,2.90800781197949,3.09032184488676,43.523781925616,0.0447781308610906,-2.4771006614201,0.00156232598267794,0.179604990019598,1.34893403879755
"ENSMUST00000052622.5",725.740135020438,793.726568711214,503.08615863962,880.494145277342,643.004165139262,504.00954868428,408.733471440283,185.107459074355,261.462353043531,470.344086771678,339.502000361185,222.218655173698,0.000528992564950424,-1.10283478225151,5.8600348440417e-06,0.465600727558226,3.27655043197936
"ENSMUST00000005077.6",286.570557632925,140.78966718152,73.6724118061396,342.059441072741,114.087932985882,65.9449108886394,16.2323250085773,7.08776965582845,3.49483955872794,16.1801822636532,9.4660985674795,11.3669621332148,8.45915362763133e-11,-4.04395768367568,2.38744110073037e-13,0.0606243975712142,10.0726730876983
"ENSMUST00000096232.5",644.669652526161,596.167549566276,440.736913904375,803.845425549674,774.147088116503,674.569047706901,313.170296170805,137.389720650078,156.177466171807,259.479583987543,162.394477663994,142.389576071371,9.38088900693453e-11,-1.75122707134439,2.6859548040143e-13,0.297049018892337,10.0277560025046
"ENSMUST00000036954.8",67.3457463844567,106.323672808643,77.713625085381,101.409186385759,77.6306764672327,172.599107515007,28.7526003054227,17.5818115345367,16.6195711016464,15.7246491918909,10.8555292144041,56.5296715020949,8.73566376218181e-05,-2.08586493343109,7.5393694937024e-07,0.235554870329134,4.05870409041765
"ENSMUST00000059078.3",72.8528058032147,122.434012998419,74.5727792225528,101.141277810704,70.1201551202084,56.3803300425515,27.2773753115245,31.3689942021872,28.8352003737245,27.257068176549,34.6216989571992,31.4028687320533,3.27965984024981e-08,-1.47713208752488,1.30123938360697e-10,0.359202155483625,7.4841711981064
"ENSMUST00000109607.9",324.998191522644,121.71146613873,314.197349907025,110.701812723868,266.202678690281,189.156019061799,160.98456366678,65.7747101744436,37.5530459990198,37.7176018685411,68.5956476926089,85.0232382617275,0.0085112367767815,-1.54710803383575,0.000167105434099113,0.342195327581479,2.0700073275412
"ENSMUST00000001204.6",1807.41912126629,290.830850764721,2061.67431544822,185.795660936131,344.943371691216,463.053474488824,142.990809182062,293.57062713011,288.143614621106,233.553212715602,291.788658654995,135.232487702188,0.0253685356788238,-1.89930277086958,0.000693152071067338,0.268072889244197,1.59570460037623
"ENSMUST00000121370.7",497.582810890415,535.277134028628,1065.4025964791,910.74896456118,653.406759032282,915.334983810152,213.238846102398,114.605620093916,136.358734659651,124.689286423569,679.802602199738,279.052978944057,0.0106890470902399,-1.56601819562275,0.000224291604928546,0.337739261456869,1.97106100965527
"ENSMUST00000129074.1",34.0933045887179,32.2087985397615,52.8042539545913,68.8902144268148,53.4637741234917,52.3198144946689,7.36053557696197,27.5268040696858,15.6359479728029,21.2181688392806,17.9116722982713,38.837744853519,0.0265542297824255,-1.22542925388825,0.000742927567538409,0.427670246562261,1.57586629097215
"ENSMUST00000070642.3",97.0089185697268,84.8409590688592,39.7433456882268,84.8058141105495,40.5272977099587,57.4086201596558,31.7842139426581,18.9408704230832,18.0253096007808,32.9538436572029,19.5630793192803,19.4936817540279,0.000123497849564038,-1.54357892574587,1.0961646496808e-06,0.343033427480801,3.90834060459543
"ENSMUST00000024757.13",256.268365911322,256.571635865812,276.19500018035,181.087204321797,285.932173685691,234.873053537785,55.6329406287775,80.3550197743703,99.6505743282493,112.628165436805,116.744140269177,71.0210150471339,1.61768400361287e-11,-1.47998649281115,3.70542801874675e-14,0.35849216836037,10.7911063089846
"ENSMUST00000023151.5",560.071394754276,392.019841970198,416.550227489358,551.708437890242,291.00174154167,351.950641861991,176.881313544612,162.677861680942,135.209060442457,171.622609396918,155.398992562211,167.270155433713,5.27905104978136e-13,-1.40704557012719,9.28498016772736e-16,0.377083108132858,12.2774441382394
"ENSMUST00000135352.1",80.3264381331107,56.7597733042163,47.6770469355841,64.2951840685023,27.6689782454962,41.4783891546018,19.165213411457,22.6461610374255,10.3981766261882,15.1818303947375,16.4370784131829,19.156288364741,2.24384177557888e-05,-1.64688472364241,1.68710736307365e-07,0.319328954274916,4.64900777059577
"ENSMUST00000092937.12",219.923596271245,178.35323609371,161.892545315353,186.685010507414,125.077911712761,119.924862135091,61.6403490898665,50.2200016782637,25.0841014864934,38.2870963540731,32.7229463871782,11.0916645529073,3.69561565947087e-08,-2.18950157613527,1.49650666838848e-10,0.219227156085627,7.43231320131835
"ENSMUST00000087195.8",394.806439168353,309.383605692558,213.996252042877,560.364356189335,283.597702111351,177.675667956665,209.49285484888,126.055268695773,114.727650893426,183.51820491396,111.194700690583,112.840801915166,0.00358731618910752,-1.17939117623918,5.75191404667109e-05,0.441537789757012,2.44523034255104
"ENSMUST00000085453.5",71.4900758388562,42.189003348682,39.6533907312943,65.0068158193526,39.4799513076728,40.2553753397275,30.0495504100358,31.6136038113314,15.4825987335796,22.2224430775032,13.5284765412918,29.1158674684798,0.0118800024464306,-1.08612354716955,0.000256570733463488,0.471025298327421,1.92518346992122
"ENSMUST00000114336.3",682.901792626216,559.982536785256,476.241095196171,609.548655543992,379.170612831153,398.672858995423,157.673809892677,139.877314423464,91.1556093387382,145.072369154462,127.653648012046,126.284718341143,6.25761159041852e-23,-1.98485979643842,4.35125151493435e-26,0.2526374121628,22.2035913969861
"ENSMUST00000115610.1",414.705023053331,367.208380667015,242.776363885978,236.874890494744,215.339052182254,248.465969209407,58.4841067887161,154.136388779127,80.6297622326721,53.1630620791487,95.3595335804901,97.789807124681,4.21556902569004e-07,-1.68326785373421,2.12088919404399e-09,0.311376537715763,6.37514379517024
"ENSMUST00000039388.2",364.337348647235,348.143792768951,253.467038811602,587.62069410056,334.698731175655,244.061412571284,81.3484456560386,69.8541378996969,105.501942514741,116.396125577087,165.938132096876,79.2803009588615,1.61511799164003e-08,-1.79153169635846,6.14389615602595e-11,0.288865197532029,7.79179574500696
"ENSMUST00000207932.1",1429.36636378156,929.377353227585,1060.80963267286,1316.86218414682,1169.53475715439,715.501964063569,648.154562278731,453.126044960034,470.116463709763,596.681521120619,579.264587934748,492.160347181515,2.27458986736837e-07,-1.03298141703502,1.04202415389912e-09,0.488699177966918,6.64309689984032
"ENSMUST00000138116.1",189.072509753917,276.282600145743,238.736593059472,189.53755290273,310.967235772558,217.675035063049,92.4785308699028,108.382816680726,142.008464187109,107.86780518648,122.860572085669,109.722209263553,1.34011333832955e-08,-1.06252239610616,4.98815092391972e-11,0.478794207587109,7.87285847019519
"ENSMUST00000170444.7",79.7687433389215,130.097800754248,111.445193843596,42.7667481013357,122.470213896502,53.6779703149473,9.63292472692667,53.76375357585,23.2058427478627,29.8164419951896,16.228583736598,19.9040191338294,0.00150399905069669,-1.84879859174328,2.04855891640214e-05,0.277623463482441,2.82275243786494
"ENSMUST00000039380.8",180.721304927756,69.7659978370525,74.1163226171153,164.042776238588,46.368512000947,29.4588361511122,7.12471301251984,2.7618395169422,0,4.68370199447248,6.22346687732639,6.19386386760092,1.6090211522891e-09,-4.49454626033411,5.39674961091732e-12,0.0443615547677548,8.79343824660199
"ENSMUST00000205391.1",145.504506988514,220.140549112132,233.932465831137,132.786600773,295.974820318362,278.122880434544,87.3179264674141,91.8760754084651,105.740942675424,94.2464055718478,152.016119688908,81.9920524854733,0.000528992564950424,-1.09145330023119,5.90122622831182e-06,0.469288398302943,3.27655043197936
"ENSMUST00000171460.7",71.631202557887,58.3606014710638,132.564965579427,78.6080293967276,85.0341076096028,82.7285225515361,33.760082136086,42.3467487115938,56.4293066505554,36.3520895125068,28.8661848642591,53.6521635884773,0.00273085854931533,-1.02969797261211,4.18877599800904e-05,0.489812680067195,2.56370079449328
"ENSMUST00000046765.9",44.7430534186488,67.0604273762677,59.6550834576366,45.2194597177468,46.9856532870467,36.8207531791329,22.7747110010453,24.2094721489656,27.7008847221794,12.0902432956725,24.8401044930103,9.79859170440715,0.000497400600539366,-1.33593458515141,5.41183572249147e-06,0.396135366671769,3.30329369471792
"ENSMUST00000034022.3",1078.08561702619,991.888308534013,816.625588668358,1108.16979262162,900.756402223435,830.47471213477,499.711703919164,393.299783216377,406.170585580535,527.343276487975,453.258085052478,394.612687813123,1.33082325743444e-18,-1.10025781271698,1.30643644381653e-21,0.466433135712452,17.8758796180172
"ENSMUST00000046520.12",411.384153953735,627.978820119397,557.872593032,357.928755440981,549.839618405203,719.250162301056,208.981578244958,252.965026149073,163.286670692896,204.171603564066,208.636525507853,185.09629484821,3.66325318549688e-12,-1.3996801359458,8.09128239597642e-15,0.379013164408228,11.4361330640643
"ENSMUST00000137513.7",68.4364374263729,90.5790940159605,55.9362487783471,73.4495373335328,63.0150512488589,56.0585978008957,24.2932682208842,37.3619412126267,38.269815898454,37.5231614225272,31.0952781053423,31.9503588024951,2.02899803147976e-05,-1.02625601656626,1.49776722868157e-07,0.490982661511208,4.69271837431603
"ENSMUST00000132583.7",184.635805389729,123.51074666839,72.8455899306994,164.457035629995,75.9792496601865,83.2274248655185,32.3026936499498,31.1250691172633,13.4764037658485,32.2028808392578,39.935532936456,27.5897068028323,3.80101035499875e-07,-2.01513672126348,1.85013184000675e-09,0.247390718279588,6.42010094725754
"ENSMUST00000000127.5",255.779780898539,164.556944442365,119.429816616168,154.691832362842,31.0735115196835,67.7333547379499,55.0498084518907,40.8997950716459,15.4955733449856,15.5731436047783,14.799928981183,25.4821550468477,0.00139979861132911,-2.26421924400413,1.87946400733359e-05,0.208162306231343,2.85393444166444
"ENSMUST00000055390.5",1114.61718143915,957.260813603401,985.584680296347,1239.25217967722,1086.20246824442,937.036535126722,312.105798467751,311.286285360724,388.385750499344,432.271400363751,489.643091464543,437.612308847019,1.35119972729169e-24,-1.41580401141636,8.29024701790551e-28,0.37480081327159,23.8692804510893
"ENSMUST00000172431.7",24.0637553606286,22.7905512220789,75.0455735478539,45.7469333061057,84.7182654185754,57.0151296190995,14.933284354424,18.8893028655125,27.4935688447475,13.2324031888069,24.1254028688763,30.4295113699225,0.0415393863433842,-1.28100780648454,0.00138306039281392,0.411507945946243,1.38153992353637
"ENSMUST00000110179.8",258.979882436928,164.594523627059,283.725486458777,246.969143757387,197.361434428677,352.703182611015,103.996859642713,214.015825947371,93.6154141173019,96.9409066042938,95.3102204349631,113.786226104032,0.00208707150777901,-1.07169784158327,2.99640911007212e-05,0.475758770770092,2.68046267077076
"ENSMUST00000151627.7",138.801381156544,72.3296727960707,175.330021428889,152.591408770576,142.26144109368,227.473463527617,19.8540870301491,37.3578656964455,29.648819253853,72.3989273879556,63.2615633936614,68.4553337224566,0.000468839443938655,-1.65594344156464,5.0243755854028e-06,0.317330161656977,3.328975857817
"ENSMUST00000110186.8",559.202142309109,471.344129047767,490.150308902266,665.281166533151,555.612727144014,407.298340153998,275.565703360561,460.695250373258,186.88067120722,174.662913781916,238.555554773539,100.398818480775,0.00791115474878408,-1.13206557635448,0.000151764216998517,0.456262004837458,2.10176012024159
"ENSMUST00000110188.7",461.411079304284,341.566255453718,480.844216044504,387.159164294389,329.251299902464,261.907359853744,57.6748567749424,23.0797205773876,105.192475741614,159.645435178228,68.3894337019675,143.661966006039,1.59433134105936e-05,-2.02898758878921,1.11514503976256e-07,0.24502696174331,4.79742141654107
"ENSMUST00000110180.1",323.302481764275,331.957133708181,458.921346410866,499.994462396595,481.30504315132,188.601081763527,105.663967403182,121.053636091879,103.130518663536,179.1856163299,202.337560039634,131.812508611007,7.53353186475101e-06,-1.43957641846988,4.80706385348968e-08,0.36867553317159,5.12300137044442
"ENSMUST00000028667.9",185.815895206459,507.678989458754,407.429369984897,336.616226574386,560.302050419459,1018.42357325655,280.460587780445,137.419541763427,209.743704076511,185.685939634516,225.253040744099,283.69931567967,0.0200427124915964,-1.19093171290742,0.000505002899820983,0.438019889840836,1.69804350334297
"ENSMUST00000034214.7",942.398553524407,484.672840099508,629.897377867314,1553.19759140356,693.930449823394,590.468118955768,318.794354835577,267.232679268257,193.535705989038,308.367773464814,196.325559026052,164.186439183048,4.78361199766896e-07,-1.75851807019764,2.4262429961999e-09,0.295551598749701,6.32024405353993
"ENSMUST00000212806.1",3143.73459761741,1887.00670424305,1762.7230392266,3186.26058190927,1763.1338383036,888.381658178607,834.430251029975,760.44966250684,390.309721381836,1134.19397524095,558.032789086693,428.032305143434,0.000122713668753714,-1.62328139956962,1.08418490063818e-06,0.324596331565048,3.91110705965533
"ENSMUST00000034215.7",9368.28616262844,7282.73386991448,6887.39878385384,11793.7237947818,7255.24438171505,4520.31276704224,3566.87221526271,3799.75262362723,2543.92147257044,4750.27953741482,3175.09163170541,2429.40501760557,9.99657724814473e-06,-1.21764772697838,6.5013734557224e-08,0.429983222339744,5.00014867366947
"ENSMUST00000211807.1",559.770798094503,451.281528934846,396.449218169081,755.595959652151,456.351220305084,230.775264776752,126.414351804559,98.1187108758583,79.4303735732641,127.144388331893,84.5199916099469,71.5049703899434,6.73084524941264e-14,-2.28587878852328,1.07371958739812e-16,0.205060455720416,13.1719303943042
"ENSMUST00000017841.3",384.743920760907,299.327654143185,391.096644756182,301.054085907683,332.394178626961,232.262564654457,69.4813280677647,39.7301510191447,48.9475215404149,54.701615797877,63.970601931819,53.3198202240325,2.06735921449134e-42,-2.57100625148827,5.91930403363848e-46,0.168286779437498,41.6845840558752
"ENSMUST00000214057.1",200.396742412847,181.234087482292,96.5548828318147,135.077102341664,143.737843721746,119.472047642004,69.1096955752825,67.6843420678347,72.48674119652,52.5902918273044,79.3491377034251,44.4871620001675,1.07003096348225e-05,-1.19278236760382,7.00282044163776e-08,0.437458368631383,4.97060365495505
"ENSMUST00000215666.1",329.06190791174,337.39616757602,247.758160790914,254.893567522808,231.885216375363,248.080080392307,118.893242594794,126.831503828261,137.005206946006,116.233202916177,125.860981810176,133.962240796229,1.68185550391453e-15,-1.12120243553391,2.27017472305217e-18,0.459710513065102,14.7742113192089
"ENSMUST00000217052.1",234.714535992916,250.888180154142,153.080156805285,163.799729520603,180.763829551839,153.540197713784,92.6433177243575,100.59906530281,44.3034229776695,88.0405975713515,55.8918257628463,78.4068241322882,2.22463871010265e-06,-1.31462016994822,1.23752807826391e-08,0.40203132749522,5.65274051005347
"ENSMUST00000021207.6",229.853605801255,231.686192138738,256.567673833667,182.133517278872,300.523332184372,150.885081235378,48.3591093064594,39.3448315206232,75.4097000089213,56.668884015775,54.0395751728995,68.5810217630972,7.60249184850468e-18,-1.99468066712732,9.01800816453844e-21,0.25092347155663,17.11904403684
"ENSMUST00000113438.7",2092.84572256553,1575.92989876257,2050.07636556707,2259.16456801659,1935.97214120883,2108.67574557218,663.515449607953,503.296689444489,874.404411067283,680.445205289485,776.216205544519,864.426455649437,8.3483461005481e-23,-1.46394713655829,6.14652445230145e-26,0.362499990753793,22.0783995545224
"ENSMUST00000130314.1",126.029971112749,79.2145041549543,96.7109152698096,171.582953447589,85.3070362498715,93.0390257945795,43.6528436181412,21.0308795306088,36.8418226164429,32.591421880456,29.6860156093716,37.610584478628,6.59668050859778e-09,-1.71609383263832,2.37246139634758e-11,0.304371707738228,8.18067454922454
"ENSMUST00000189400.6",4516.68681675599,2988.19158253037,3163.19121518049,4237.8073209147,2858.46067159847,2435.50747097269,2284.54665644077,2094.50335551871,1319.05515194965,1534.65587568531,1587.86413868728,1185.60675605957,4.36043351549966e-05,-1.0142311249282,3.54927302676879e-07,0.495092114077643,4.36047033090804
"ENSMUST00000068880.13",5105.25900712482,3722.6483220173,3720.48838103003,3657.63826851616,3477.75831291549,2330.82849170714,2113.77114704459,1791.68221786684,1293.39844478986,1573.20548768603,1629.37637708474,1373.96728904058,6.59668050859778e-09,-1.17207178049277,2.37445960715234e-11,0.443783587878805,8.18067454922454
"ENSMUST00000045487.3",1609.58093717237,1285.24419743547,693.915689976499,1125.08585087659,610.350783598901,536.052313713723,359.907283060203,324.99207709651,272.892934396449,277.775339008903,312.865055281373,332.105687220532,1.17212243921802e-07,-1.6438137574714,4.89023596205163e-10,0.320009411924462,6.93102701980311
"ENSMUST00000108492.8",573.275289186835,466.595500944655,455.321491364873,389.924368795412,244.146181251572,381.453121527025,25.0157391161776,21.4067856208264,13.9738675986967,14.0478329617095,28.8596964517919,24.0645350223768,7.69610555898554e-56,-4.31851303105141,1.57397446805169e-59,0.0501184972880802,55.1137289841913
"ENSMUST00000184101.7",73.3640079494003,90.628361126903,42.5784575976172,51.3493854241761,50.5869755850843,43.6810579742502,9.05471046414555,15.7071375189858,7.52188573174879,9.39172867782866,9.08700945000053,4.2567649496261,1.26330505233588e-12,-2.72318954621013,2.37696467635187e-15,0.151439184648508,11.8984917669827
"ENSMUST00000211323.1",592.06479839758,560.866312611094,286.079166328651,423.997465918499,199.477394002405,279.654082596323,87.476407565776,149.363751093014,44.6044538722778,51.3132700580669,50.0590730715744,67.7195701534948,3.43499732119103e-08,-2.38854879554298,1.3769213738413e-10,0.190974405360968,7.46407359729218
"ENSMUST00000144016.7",87.2343906448461,78.6721011163658,48.6735881507603,111.707411823827,53.1443057130147,63.7668236397185,10.6219054514147,24.0486925353276,11.5759154600234,34.8992466780301,18.5332043177281,37.111481490694,0.000320537347920019,-1.71790182705475,3.2384131600231e-06,0.303990506129186,3.49412136068311
"ENSMUST00000148431.9",62.2390866627018,35.6839236730849,89.8038114837659,92.7564891621179,100.799523966586,59.4867595008447,32.7419554425903,25.4583959148416,42.0049155287677,25.5786644854047,58.5671098051817,16.5713323317677,0.0367035611637092,-1.14598442666939,0.00116800435967628,0.451881241231073,1.43529179627335
"ENSMUST00000069620.9",392.734375323627,458.283610402309,625.715416618452,475.082036635279,533.022553223609,640.755229893894,235.732500689217,205.646019151119,312.012786501675,265.996892580626,276.384646124594,265.292424946939,1.42115832776182e-09,-1.00218279871192,4.70851703815066e-12,0.499244071617869,8.84735753569469
"ENSMUST00000210055.1",106.837520127603,102.58724986953,82.5263712112392,72.4298642344493,82.1602148515054,52.9923286854278,21.2758125704195,45.9527786602744,30.9414717911413,24.4772265246617,38.1143964796643,36.1305270816603,1.13716075902699e-05,-1.33900206971331,7.48866501158969e-08,0.395293991206503,4.94417813529191
"ENSMUST00000121887.7",313.1573766281,279.332752467463,395.758870188876,496.693140919885,436.474862941015,154.342777458449,20.3719274960722,4.21616457870022,4.22385589774588,4.25835226576935,20.4396079613585,20.3610586979733,1.84070417111632e-18,-4.85008417128129,1.88226457288563e-21,0.0346720230702742,17.7350160035521
