Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0079003	8593	3304	3114	21789	5558	5788	4937	5742	5017	12743	8758	8050	7541.16	5232	9850	1.846	0.885	3.71692233124997e-05	0.00191138821500201	0.032	0.0331
FBtr0308350	0	0	0	32	40	16	0	0	0	19	63	22	17.33	0	35	232.081	7.858	4.11580982943617e-05	0.00208946383992782	1.0971	1.2463
FBtr0083765	1202	455	560	3617	949	1044	691	791	902	2115	1495	1452	1241.05	795	1687	2.104	1.073	4.52165645328951e-05	0.00226653378683818	0.0469	0.049
FBtr0334053	5088	2620	2125	9829	4144	4947	2924	4553	3424	5749	6530	6880	5009.74	3634	6386	1.772	0.825	5.01036229596118e-05	0.0024802073795272	0.0291	0.0346
FBtr0086029	44099	16039	17268	65414	29753	34377	25339	27872	27821	38258	46882	47810	35663.54	27011	44317	1.634	0.709	5.44793820481152e-05	0.00268011572985929	0.0219	0.0295
FBtr0305184	53	0	1	111	375	545	30	0	2	65	591	758	240.97	11	471	111.96	6.807	5.74546736614632e-05	0.00281776161876744	0.6902	0.2393
FBtr0339682	0	0	0	41	28	14	0	0	0	24	44	19	14.59	0	29	221.023	7.788	6.0689621456969e-05	0.00294011611265621	1.1138	1.2927
FBtr0088266	544	110	107	1309	344	377	313	191	172	766	542	524	418.01	225	611	2.756	1.462	6.50143560437959e-05	0.00312108192609038	0.0889	0.1281
FBtr0305063	409	86	47	1207	336	269	235	149	76	706	529	374	344.94	153	536	3.632	1.861	6.89196862687645e-05	0.00327884375691817	0.1421	0.1593
FBtr0088137	2494	1320	1404	5937	2275	2559	1433	2294	2262	3472	3585	3559	2767.47	1996	3539	1.813	0.859	7.01120118145498e-05	0.00332561154547223	0.0324	0.038
