Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0305056	4496	1221	1358	2361	802	1091	2583	2122	2188	1381	1264	1517	1842.49	2298	1387	0.606	-0.723	0.000807230004881432	0.0272333010139405	0.0325	0.0419
FBtr0075204	629	248	222	212	79	79	361	431	358	124	124	110	251.4	383	119	0.312	-1.679	0.000811006560129615	0.027302742034872	0.1662	0.228
FBtr0088554	47746	17236	21070	28466	13410	16219	27434	29953	33946	16649	21130	22557	25278.03	30444	20112	0.657	-0.606	0.000840861926387282	0.0282479831084438	0.0235	0.0302
FBtr0308631	1058	622	428	1	198	86	608	1081	690	1	312	120	468.43	793	144	0.088	-3.509	0.000859584782669603	0.0287553730455158	0.5035	0.113
FBtr0085301	1008	330	324	1819	0	0	579	573	522	1064	0	0	456.42	558	355	0.005	-7.52	0.000863377015719846	0.0287611337102481	0.842	0.116
FBtr0082499	5025	1218	1108	1400	688	1108	2887	2117	1785	819	1084	1541	1705.48	2263	1148	0.506	-0.984	0.000903972072669816	0.0298818719372712	0.0591	0.0429
FBtr0330054	3096	2348	2149	1832	1466	568	1779	4080	3462	1071	2310	790	2248.82	3107	1390	0.467	-1.099	0.000904542504834955	0.0298818719372712	0.0761	0.0398
FBtr0310661	2850	679	867	161	394	587	1638	1180	1397	94	621	816	957.62	1405	510	0.281	-1.829	0.000925122691647972	0.0304351957976941	0.1714	0.0574
FBtr0308034	659	314	267	178	118	142	379	546	430	104	186	197	307	452	162	0.349	-1.52	0.000940993214984486	0.0308933516241808	0.1405	0.1823
FBtr0071273	2351	1305	990	1133	680	915	1351	2268	1595	663	1071	1273	1370.05	1738	1002	0.565	-0.823	0.00095819518805781	0.0313286451404086	0.0432	0.0467
FBtr0084963	1780	819	458	986	158	386	1023	1423	738	577	249	537	757.73	1061	454	0.422	-1.245	0.000962178501396706	0.0313942841626153	0.0969	0.0691
FBtr0072561	488	144	169	85	42	52	280	250	272	50	66	72	165.19	267	63	0.232	-2.109	0.000973756638754891	0.031706952847982	0.2612	0.3572
FBtr0330263	923	251	102	56	78	52	530	436	164	33	123	72	226.47	377	76	0.192	-2.382	0.00102259214230175	0.0331612023289282	0.3056	0.2554
FBtr0076525	1995	758	900	1193	485	523	1146	1317	1450	698	764	727	1017.14	1304	730	0.562	-0.832	0.00107606115761084	0.0346827825444954	0.0448	0.0551
FBtr0070948	5574	3036	2633	3009	1996	2358	3203	5276	4242	1760	3145	3279	3484.18	4240	2728	0.63	-0.666	0.00109470174579936	0.0352121674914004	0.0293	0.0365
FBtr0307057	338	168	243	63	70	63	194	292	391	37	110	88	185.4	292	78	0.252	-1.989	0.00110108580782174	0.0353459666389645	0.2398	0.3177
FBtr0070393	632	217	236	178	79	91	363	377	380	104	124	127	245.93	373	118	0.316	-1.663	0.00110418818407725	0.0353740932358618	0.172	0.2336
FBtr0301414	1301	454	523	639	257	299	748	789	843	374	405	416	595.6	793	398	0.502	-0.994	0.00110653606250163	0.0353779839701225	0.0635	0.0872
FBtr0084659	956	328	373	349	168	210	549	570	601	204	265	292	413.52	573	254	0.438	-1.192	0.00112477115628132	0.0358168610687577	0.0906	0.1299
FBtr0299526	955	309	234	345	121	104	549	537	377	202	191	145	333.3	488	179	0.367	-1.445	0.00112341971650205	0.0358168610687577	0.1321	0.1659
FBtr0078968	28557	9008	10117	19010	6460	7786	16409	15654	16300	11118	10179	10828	13414.61	16121	10708	0.664	-0.591	0.0011313588749408	0.0358920707065078	0.0235	0.0316
FBtr0100462	2087	783	911	1359	483	526	1199	1361	1468	795	761	732	1052.5	1343	763	0.57	-0.811	0.00113165056160858	0.0358920707065078	0.0428	0.0539
FBtr0077878	7154	3283	2813	1976	2344	2705	4111	5705	4532	1156	3693	3762	3826.49	4783	2870	0.533	-0.908	0.0011559041075681	0.0365155393026981	0.0526	0.0359
FBtr0305968	2053	777	1103	1190	210	642	1180	1350	1777	696	331	893	1037.78	1436	640	0.449	-1.154	0.00115952316946521	0.0365571888150837	0.0867	0.0544
FBtr0333362	3152	681	604	1841	420	299	1811	1183	973	1077	662	416	1020.33	1322	718	0.53	-0.916	0.00117354273758626	0.0369259289113776	0.0549	0.0549
FBtr0087431	1159	496	515	541	310	257	666	862	830	316	488	357	586.65	786	387	0.491	-1.025	0.00127692506350349	0.0399416127147056	0.0694	0.0886
FBtr0330722	661	410	521	329	233	101	380	712	839	192	367	140	438.62	644	233	0.379	-1.401	0.00131017398477764	0.0409011092693845	0.1278	0.1217
FBtr0307521	2206	393	334	998	207	223	1268	683	538	584	326	310	618.1	830	407	0.5	-1.001	0.00132979326581559	0.041432186262372	0.0662	0.0839
FBtr0076541	269	23	70	42	0	3	155	40	113	25	0	4	56.01	103	10	0.057	-4.137	0.0013449864614851	0.0414987084912586	0.8177	0.8268
FBtr0290197	2096	311	500	1126	222	181	1204	540	806	659	350	252	635.07	850	420	0.479	-1.063	0.00134237496834012	0.0414987084912586	0.0749	0.0816
FBtr0074842	1497	390	594	741	213	323	860	678	957	433	336	449	618.85	832	406	0.488	-1.035	0.00138481951721976	0.0423168887088885	0.0718	0.0838
FBtr0088100	2155	1108	762	1514	511	284	1238	1925	1228	885	805	395	1079.5	1464	695	0.47	-1.09	0.00137757746606907	0.0423168887088885	0.0788	0.053
FBtr0310653	232	78	66	32	0	8	133	136	106	19	0	11	67.5	125	10	0.07	-3.833	0.00144304034405596	0.0436760210800938	0.7733	0.7474
FBtr0336904	459	78	114	180	8	10	264	136	184	105	13	14	119.12	195	44	0.144	-2.797	0.00145236081613264	0.0438745501299385	0.4261	0.4857
FBtr0081008	1062	172	227	463	64	79	610	299	366	271	101	110	292.72	425	161	0.356	-1.489	0.00151507285012667	0.0455956583115772	0.1459	0.1918
FBtr0339593	118841	19749	12244	64871	12524	9420	68285	34320	19726	37940	19734	13101	32184.34	40777	23592	0.59	-0.762	0.00158471965604116	0.0474222134359588	0.0414	0.0297
FBtr0075775	4984	3655	3685	2681	2460	3363	2864	6352	5937	1568	3876	4677	4212.27	5051	3374	0.643	-0.638	0.00160329446348376	0.0474419907351152	0.0288	0.0354
FBtr0079658	6223	1946	1892	3771	1234	1632	3576	3382	3048	2205	1944	2270	2737.54	3335	2140	0.642	-0.639	0.00159356256549945	0.0474419907351152	0.0288	0.0381
FBtr0081684	2924	1013	877	1935	520	679	1680	1760	1413	1132	819	944	1291.47	1618	965	0.593	-0.753	0.00160266021929647	0.0474419907351152	0.0395	0.048
FBtr0306233	1089	143	312	218	100	112	626	249	503	127	158	156	302.96	459	147	0.328	-1.608	0.00162017018381368	0.0477507174818649	0.1697	0.1847
FBtr0072924	84470	38682	52410	52598	34240	36969	48536	67221	84438	30762	53952	51415	56053.95	66732	45376	0.674	-0.57	0.00163769620963777	0.0479461711197895	0.0234	0.0285
FBtr0310066	4386	1109	781	983	841	517	2520	1927	1258	575	1325	719	1387.45	1902	873	0.457	-1.13	0.00164355247705745	0.0479461711197895	0.0852	0.0464
FBtr0339176	17995	1	349	11557	0	0	10340	2	562	6759	0	0	2943.83	3635	2253	0.008	-6.897	0.0016338980743671	0.0479461711197895	1.0491	0.0376
FBtr0344824	793	79	232	151	60	21	456	137	374	88	95	29	196.46	322	71	0.224	-2.156	0.00168949287244859	0.0490786869162853	0.3028	0.2974
