Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0114602	1050	173	126	1576	686	742	543	259	178	805	942	920	607.9	327	889	2.709	1.438	3.256	0.00112849458966684	0.0280351513953037	0.1598	0.0962	0.1382	0.1382	TRUE	3.9874
FBtr0079531	23	4	15	50	43	73	12	6	21	26	59	91	35.69	13	59	4.462	2.158	3.255	0.00113310320867023	0.0281143236530159	0.2945	0.2164	0.2655	0.2655	TRUE	0.0796
FBtr0335423	987	274	294	1240	577	589	511	411	414	633	792	731	581.95	445	719	1.607	0.684	3.249	0.00115864072415846	0.0287119302258567	0.0131	0.0965	0.03	0.03	TRUE	0.2053
FBtr0084291	2785	755	835	5039	1398	1507	1441	1131	1176	2573	1920	1870	1685.2	1249	2121	1.697	0.763	3.24	0.00119417946903942	0.0295186237503182	0.0252	0.0914	0.0392	0.0392	TRUE	0.4263
FBtr0078079	13	9	9	102	28	18	7	13	13	52	38	22	24.29	11	37	3.641	1.864	3.238	0.0012020643501885	0.0296394295822662	0.1248	0.2764	0.1744	0.1744	TRUE	0.1163
FBtr0308213	497	118	95	874	320	260	257	177	134	446	439	323	296.02	189	403	2.114	1.08	3.238	0.00120167630770328	0.0296394295822662	0.0638	0.1041	0.0759	0.0759	TRUE	1.1616
FBtr0302594	17	8	9	24	60	77	9	12	13	12	82	96	37.27	11	63	5.709	2.513	3.228	0.00124716192732216	0.0306368038668269	0.4678	0.211	0.3786	0.3786	TRUE	1.0816
FBtr0076663	145	58	57	264	125	102	75	87	80	135	172	127	112.54	81	145	1.791	0.841	3.218	0.00128941418407299	0.0315181279234158	0.0085	0.1292	0.0389	0.0389	TRUE	0.2562
FBtr0112706	640	333	307	1154	733	1271	331	499	432	589	1007	1577	739.2	421	1058	2.514	1.33	3.218	0.00128888561978774	0.0315181279234158	0.1275	0.0948	0.1212	0.1212	TRUE	0.1394
FBtr0300248	82	32	23	175	61	58	42	48	32	89	84	72	61.31	41	82	2	1	3.217	0.00129558755123154	0.0316299306488933	0	0.1631	0.0504	0.0504	TRUE	0.1835
FBtr0072160	142	51	49	248	85	102	73	76	69	127	117	127	98.14	73	124	1.692	0.759	3.213	0.00131241037971591	0.0319617182991159	0	0.1351	0.0288	0.0288	TRUE	0.0193
FBtr0085406	84	44	35	181	84	82	43	66	49	92	115	102	78.03	53	103	1.974	0.981	3.212	0.00131758894128033	0.0320339444680113	0.0146	0.1471	0.0518	0.0518	TRUE	0.3194
FBtr0346276	1109	288	308	2072	535	632	574	431	434	1058	735	784	669.35	480	859	1.788	0.839	3.21	0.00132725657838058	0.0322042930521179	0.0326	0.0955	0.0474	0.0474	TRUE	0.5015
FBtr0085680	18	2	8	69	20	19	9	3	11	35	27	24	18.31	8	29	3.581	1.841	3.205	0.00135110408417214	0.0327026722943747	0.03	0.3378	0.1557	0.1557	TRUE	0.4754
FBtr0081873	352	92	130	649	186	226	182	138	183	331	255	280	228.39	168	289	1.722	0.784	3.2	0.00137227485927309	0.0330532708186666	0.0157	0.1086	0.0382	0.0382	TRUE	0.2294
FBtr0336452	8	3	3	28	14	17	4	4	4	14	19	21	11.25	4	18	4.213	2.075	3.2	0.00137514103909407	0.0330820122239479	0	0.4942	0.1563	0.1563	TRUE	0.3
FBtr0305263	42	41	40	337	58	164	22	61	56	172	80	203	99.12	46	152	3.325	1.733	3.192	0.00141474783173003	0.0338290669558177	0.231	0.1347	0.1969	0.1969	TRUE	0.5699
FBtr0343527	87	38	34	313	56	87	45	57	48	160	77	108	82.42	50	115	2.337	1.225	3.187	0.00143516490873008	0.0342344825936519	0.0691	0.144	0.0908	0.0908	TRUE	0.209
FBtr0336451	8	3	4	21	20	27	4	4	6	11	27	33	14.33	5	24	5.012	2.325	3.185	0.00144732044994843	0.0344413500574372	0	0.407	0.2505	0.2505	TRUE	0.4106
FBtr0079290	3317	1010	1195	4222	1772	2162	1717	1513	1683	2156	2433	2682	2030.77	1638	2424	1.479	0.564	3.179	0.00147700650333706	0.0349794055131621	0.0073	0.0909	0.0221	0.0221	TRUE	0.1151
FBtr0084601	20	5	4	49	32	17	10	7	6	25	44	21	18.92	8	30	3.633	1.861	3.178	0.00148229175314218	0.0350625830363476	0.0808	0.3297	0.1657	0.1657	TRUE	0.8905
FBtr0273412	502	164	214	962	343	295	260	246	301	491	471	366	355.87	269	443	1.65	0.722	3.172	0.00151247255354456	0.0356485634640568	0.0148	0.1015	0.0341	0.0341	TRUE	0.2606
FBtr0077198	4464	1488	1588	5667	2212	2463	2310	2229	2237	2894	3037	3055	2627.25	2259	2995	1.325	0.407	3.172	0.00151471811483396	0.0356589889533829	5e-04	0.0904	0.0114	0.0114	TRUE	0.0109
FBtr0100338	116	54	79	346	106	154	60	81	111	177	146	191	127.59	84	171	2.064	1.045	3.169	0.00152846555058595	0.0359398409784033	0.046	0.1244	0.0687	0.0687	TRUE	0.6541
