Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0299526	934	253	201	331	99	90	547	427	317	195	154	125	294.07	430	158	0.367	-1.445	1.2110913538611e-07	6.39734893026277e-06	0.0467	0.0542
FBtr0112577	1627	656	517	725	274	337	953	1107	816	426	425	467	699.14	959	439	0.458	-1.126	1.37046082470124e-07	7.19672785569649e-06	0.0303	0.0347
FBtr0332046	1632	581	548	452	263	376	956	981	865	266	408	521	666.11	934	398	0.412	-1.278	1.37028061907901e-07	7.19672785569649e-06	0.0385	0.0355
FBtr0305056	4490	1177	1290	2368	634	832	2631	1987	2035	1392	983	1154	1697.01	2218	1176	0.531	-0.914	1.4368670489936e-07	7.50145138376921e-06	0.0206	0.0258
FBtr0087431	937	320	341	311	173	146	549	540	538	183	268	202	380.13	542	218	0.397	-1.331	1.46111465830168e-07	7.60586633320004e-06	0.0411	0.0474
FBtr0082790	2497	732	1014	1106	410	574	1463	1236	1600	650	636	796	1063.44	1433	694	0.484	-1.048	1.47135420414149e-07	7.61489587675195e-06	0.0268	0.0292
FBtr0080391	21553	9806	10461	9428	5118	6762	12629	16553	16505	5542	7936	9379	11423.96	15229	7619	0.494	-1.018	1.54134249127402e-07	7.95412679862934e-06	0.0264	0.0323
FBtr0084054	62	18	20	9	3	7	36	30	32	5	5	10	19.65	33	7	0.193	-2.37	1.62022509777961e-07	8.31328676961018e-06	0.0626	0.0768
FBtr0303749	3740	1716	1505	826	954	991	2192	2897	2375	486	1479	1374	1800.34	2488	1113	0.403	-1.309	1.7058410473435e-07	8.6289535691469e-06	0.0414	0.0256
FBtr0336904	406	91	125	156	25	27	238	154	197	92	39	37	126.11	196	56	0.271	-1.886	1.87277642202759e-07	9.44670630683043e-06	0.0751	0.0818
FBtr0080514	2118	564	348	298	210	233	1241	952	549	175	326	323	594.36	914	275	0.299	-1.743	1.87892162405458e-07	9.45108132638913e-06	0.0699	0.0375
FBtr0085139	162	131	171	65	21	42	95	221	270	38	33	58	119.15	195	43	0.244	-2.037	2.33317443249208e-07	1.15734500173506e-05	0.0896	0.0847
FBtr0085209	499	166	234	134	74	98	292	280	369	79	115	136	211.87	314	110	0.341	-1.551	2.37851382847121e-07	1.17657588747055e-05	0.0556	0.0646
FBtr0111027	493	112	122	61	46	45	289	189	192	36	71	62	140	223	56	0.246	-2.024	2.43501431158906e-07	1.20120664676654e-05	0.0882	0.0785
FBtr0071105	10201	2923	2920	4973	1907	1507	5977	4934	4607	2923	2957	2090	3914.82	5173	2657	0.515	-0.957	2.51822880778554e-07	1.23544995235659e-05	0.024	0.0255
FBtr0076541	284	49	60	46	12	24	166	83	95	27	19	33	70.45	115	26	0.235	-2.089	2.82905521441803e-07	1.36918626282659e-05	0.0863	0.0965
FBtr0332930	648	207	151	236	71	62	380	349	238	139	110	86	217.03	322	112	0.345	-1.536	2.88771054721348e-07	1.39006002067075e-05	0.0552	0.0636
