Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0342814	494	63	232	4737	2067	2307	248	97	328	2386	2858	2804	1453.58	224	2683	11.938	3.577	7.883	3.19180793875403e-15	5.82504948822611e-13	0.1647	0.0772	0.1457	0.1457	TRUE	2.5329
FBtr0305073	345	173	90	1905	849	944	173	266	127	960	1174	1147	641.26	189	1094	5.805	2.537	7.842	4.43589174441462e-15	7.8642023640265e-13	0.063	0.1225	0.072	0.072	TRUE	1.2549
FBtr0304802	722	215	294	1817	572	783	363	331	415	915	791	952	627.81	370	886	2.4	1.263	7.792	6.57936915040671e-15	1.15542412013982e-12	0.0084	0.1242	0.0168	0.0168	TRUE	0.1224
FBtr0346711	1091	416	357	2625	862	957	548	640	505	1322	1192	1163	894.99	564	1226	2.179	1.123	7.648	2.04676020444891e-14	3.43247218070418e-12	0.0071	0.0995	0.0141	0.0141	TRUE	0.1475
FBtr0112879	0	0	0	1239	137	182	0	0	0	624	189	221	172.47	0	345	1823.487	10.832	7.633	2.29604440429514e-14	3.81614880231732e-12	0.5109	0.3426	0.45	0.45	TRUE	3.7909
FBtr0076453	612	186	210	1518	434	595	308	286	297	765	600	723	496.39	297	696	2.346	1.23	7.592	3.13863504471669e-14	5.03669753081044e-12	0.0076	0.1461	0.0163	0.0163	TRUE	0.1652
FBtr0077604	1464	482	478	2269	823	927	736	741	676	1143	1138	1127	926.69	718	1136	1.581	0.661	7.572	3.67543573975037e-14	5.79651300292073e-12	0	0.0976	0.0043	0.0043	TRUE	0.028
FBtr0302833	818	308	278	1696	764	787	411	474	393	854	1056	957	690.82	426	956	2.244	1.166	7.34	2.12972478685671e-13	3.14641483391569e-11	0.008	0.1167	0.0163	0.0163	TRUE	0.1045
FBtr0085252	1	3	0	227	112	117	1	5	0	114	155	142	69.42	2	137	103.401	6.692	7.319	2.49420067127024e-13	3.62730824185122e-11	0.0233	0.7894	0.2342	0.2342	TRUE	1.0226
FBtr0302863	0	0	0	1283	96	201	0	0	0	646	133	244	170.56	0	341	1803.029	10.816	7.285	3.22196939984137e-13	4.64937677349202e-11	0.7426	0.3459	0.5873	0.5873	TRUE	0.3457
FBtr0305679	548	177	233	1177	496	531	275	272	329	593	686	645	466.83	292	641	2.196	1.135	7.281	3.32569197571683e-13	4.76213508676682e-11	0.0049	0.1527	0.0148	0.0148	TRUE	0.1269
FBtr0342607	31	17	18	271	92	116	16	26	25	137	127	141	78.65	22	135	6.304	2.656	7.276	3.4273509222455e-13	4.87023949752672e-11	0	0.7017	0.0676	0.0676	TRUE	0.7653
FBtr0088136	62	25	66	1076	449	540	31	38	93	542	621	656	330.35	54	606	11.31	3.5	7.178	7.04813332729247e-13	9.71859273241107e-11	0.1519	0.1987	0.1599	0.1599	TRUE	2.9229
FBtr0082760	1316	442	536	2628	1031	1374	661	680	757	1324	1426	1670	1086.33	699	1473	2.107	1.075	7.172	7.36956943158255e-13	1.00870981594786e-10	0.0084	0.0893	0.015	0.015	TRUE	0.164
FBtr0072557	4381	1355	1480	6689	2260	2507	2202	2083	2092	3370	3125	3047	2653.09	2126	3181	1.496	0.581	7.17	7.52367260509611e-13	1.02228587988222e-10	0.0017	0.0611	0.0043	0.0043	TRUE	0.0342
FBtr0079062	371	116	136	786	255	318	186	178	192	396	353	387	282.01	185	379	2.042	1.03	7.066	1.59820596162004e-12	2.15584086779398e-10	0	0.2256	0.0111	0.0111	TRUE	0.0375
FBtr0077920	866	347	402	2079	818	897	435	533	568	1047	1131	1090	800.92	512	1089	2.137	1.095	7.04	1.92755211294522e-12	2.5813944303939e-10	0.0088	0.1064	0.0159	0.0159	TRUE	0.2246
FBtr0290078	156	39	76	679	362	496	78	60	107	342	501	603	281.87	82	482	5.874	2.554	6.922	4.46824198854441e-12	5.89903011466342e-10	0.0691	0.2257	0.0902	0.0902	TRUE	0.1207
FBtr0077247	913	239	259	2432	671	806	459	367	366	1225	928	980	720.83	397	1044	2.62	1.39	6.898	5.28169985954598e-12	6.82769742260059e-10	0.0179	0.1136	0.0273	0.0273	TRUE	0.282
FBtr0087617	123	100	53	1334	1072	791	62	154	75	672	1482	961	567.7	97	1038	10.802	3.433	6.856	7.06966703809607e-12	9.01382547357249e-10	0.1836	0.133	0.1743	0.1743	TRUE	0.2374
FBtr0339520	0	0	0	282	137	55	0	0	0	142	189	67	66.39	0	133	700.902	9.453	6.732	1.67297041018442e-11	2.10421244497182e-09	0.2755	0.8235	0.4171	0.4171	TRUE	0.102
FBtr0301850	169	60	36	1087	269	277	85	92	51	548	372	337	247.38	76	419	5.499	2.459	6.635	3.23605862516236e-11	3.96310732285509e-09	0.0669	0.2514	0.0904	0.0904	TRUE	0.8702
FBtr0345069	5	1	8	239	127	107	3	2	11	120	176	130	73.57	5	142	29.515	4.883	6.444	1.16222433427365e-10	1.36067962154113e-08	0.1517	0.7472	0.3002	0.3002	TRUE	1.593
FBtr0088832	1903	637	775	3042	1138	1260	956	979	1095	1532	1574	1531	1278.09	1010	1546	1.533	0.616	6.414	1.4138027874415e-10	1.62456412890269e-08	0.0016	0.0822	0.0058	0.0058	TRUE	0.0625
FBtr0088663	20092	6406	6890	36920	21542	20157	10099	9849	9737	18598	29788	24499	17095.06	9895	24295	2.455	1.296	6.356	2.07494543975561e-10	2.34091571885156e-08	0.0266	0.0446	0.0299	0.0299	TRUE	0.1057
FBtr0073422	282	88	51	879	382	447	142	135	72	443	528	543	310.57	116	505	4.307	2.107	6.331	2.44245466311646e-10	2.7225325481385e-08	0.0525	0.2087	0.074	0.074	TRUE	1.0064
FBtr0306254	1672	397	487	2820	1113	1277	840	610	688	1421	1539	1552	1108.45	713	1504	2.1	1.07	6.313	2.7412374085064e-10	2.98410142452319e-08	0.0131	0.0884	0.0196	0.0196	TRUE	0.304
FBtr0071004	32	11	14	166	60	92	16	17	20	84	83	112	55.2	18	93	5.328	2.414	6.31	2.79214139737329e-10	3.02184372744789e-08	0	0.9821	0.0698	0.0698	TRUE	0.2897
FBtr0083467	176	65	67	559	154	204	88	100	95	282	213	248	170.93	94	248	2.652	1.407	6.248	4.15747819851427e-10	4.42236895230532e-08	0.0098	0.3453	0.0287	0.0287	TRUE	0.0993
FBtr0079423	4537	1567	1709	6326	2291	2817	2280	2409	2415	3187	3168	3424	2813.88	2368	3260	1.378	0.462	6.221	4.94187582851825e-10	5.19734568067047e-08	0.0012	0.06	0.0036	0.0036	TRUE	0.0232
FBtr0086555	73	21	28	246	95	89	37	32	40	124	131	108	78.67	36	121	3.338	1.739	6.203	5.54609033843667e-10	5.76762411452506e-08	0	0.7015	0.038	0.038	TRUE	0.0804
FBtr0347568	29	10	10	200	50	99	15	15	14	101	69	120	55.72	15	97	6.61	2.725	6.168	6.9028662052002e-10	7.09927372429844e-08	0	0.9734	0.0993	0.0993	TRUE	0.1165
FBtr0306087	141	53	101	794	337	471	71	81	143	400	466	572	288.92	98	479	4.909	2.296	6.141	8.21316676493078e-10	8.36761398479301e-08	0.0756	0.2212	0.0938	0.0938	TRUE	0.647
FBtr0077198	4462	1486	1585	5655	2210	2463	2243	2285	2240	2849	3056	2994	2610.92	2256	2966	1.314	0.394	6.139	8.32463342137907e-10	8.42190495320496e-08	6e-04	0.0614	0.0025	0.0025	TRUE	0.0155
FBtr0083294	981	354	373	1579	605	732	493	544	527	795	837	890	681.02	521	841	1.615	0.692	6.111	9.87573958978085e-10	9.88370389590164e-08	0.0021	0.1178	0.0076	0.0076	TRUE	0.0312
FBtr0076885	689	264	256	1262	521	529	346	406	362	636	720	643	518.85	371	666	1.8	0.848	6.101	1.0524146946907e-09	1.04763099153301e-07	0.0036	0.1416	0.0117	0.0117	TRUE	0.0706
FBtr0079864	3245	1115	1223	4898	1623	1986	1631	1714	1728	2467	2244	2414	2033.18	1691	2375	1.408	0.494	6.097	1.08023135344237e-09	1.06960141725158e-07	0.0014	0.0671	0.0042	0.0042	TRUE	0.0273
FBtr0080165	2585	827	981	3808	1341	1475	1299	1271	1386	1918	1854	1793	1587.07	1319	1855	1.409	0.494	6.089	1.13302176559246e-09	1.11006316665808e-07	8e-04	0.0742	0.004	0.004	TRUE	0.0223
