Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0100278	3486	1169	1255	2740	1049	1065	1752	1797	1774	1380	1451	1294	1574.7	1774	1375	0.775	-0.367	-4.513	6.39049509021103e-06	0.000277941743234295	5e-04	0.0745	0.0041	0.0041	TRUE	0.0295
FBtr0074301	5817	2150	2525	3080	1478	1695	2924	3305	3568	1552	2044	2060	2575.51	3266	1885	0.577	-0.794	-4.511	6.46246476479918e-06	0.000280416740318734	0.0161	0.0617	0.0219	0.0219	TRUE	0.296
FBtr0077560	482	176	254	282	80	97	242	271	359	142	111	118	207.06	291	124	0.429	-1.22	-4.507	6.56015253661079e-06	0.000283993580160488	0.0269	0.2923	0.0468	0.0468	TRUE	0.4613
FBtr0084449	754	204	207	358	98	137	379	314	293	180	136	167	244.59	329	161	0.491	-1.027	-4.504	6.65712089323207e-06	0.000287522750411868	0.0159	0.2538	0.0327	0.0327	TRUE	0.2248
FBtr0308201	2034	435	546	466	152	322	1022	669	772	235	210	391	549.84	821	279	0.339	-1.561	-4.499	6.81232988976919e-06	0.000293545187264013	0.0759	0.136	0.0842	0.0842	TRUE	0.8207
FBtr0304621	1442	900	633	563	282	326	725	1384	895	284	390	396	678.8	1001	357	0.356	-1.49	-4.487	7.23995194291014e-06	0.000310533883449936	0.0678	0.118	0.0775	0.0775	TRUE	0.4288
FBtr0084139	1221	431	462	910	348	372	614	663	653	458	481	452	553.5	643	464	0.723	-0.468	-4.455	8.40803514530469e-06	0.000358159208763952	0	0.1353	0.006	0.006	TRUE	0.0219
FBtr0079466	1983	708	937	1323	509	584	997	1088	1324	666	704	710	914.92	1136	693	0.611	-0.711	-4.441	8.95176427509609e-06	0.000378720663592986	0.0099	0.0983	0.0173	0.0173	TRUE	0.2478
FBtr0078650	25844	8021	8409	19374	7200	8567	12990	12331	11884	9760	9956	10413	11222.25	12402	10043	0.809	-0.305	-4.437	9.13223452447283e-06	0.000385479695403768	0.0014	0.0462	0.0033	0.0033	TRUE	0.0214
FBtr0076771	1138	581	609	460	276	204	572	893	861	232	382	248	531.2	775	287	0.37	-1.435	-4.427	9.56115266609697e-06	0.000402671621899084	0.064	0.1393	0.0732	0.0732	TRUE	0.8996
FBtr0336460	3033	870	1005	2078	796	849	1524	1338	1420	1047	1101	1032	1243.61	1427	1060	0.74	-0.434	-4.419	9.90101827086702e-06	0.000416043916731805	0.0021	0.0833	0.0061	0.0061	TRUE	0.0455
FBtr0299525	2702	590	664	1149	346	415	1358	907	938	579	478	504	794.2	1068	520	0.487	-1.037	-4.405	1.05915594455167e-05	0.000442066993449087	0.0307	0.1069	0.0385	0.0385	TRUE	0.6921
FBtr0303994	220	54	47	48	21	15	111	83	66	24	29	18	55.24	87	24	0.272	-1.879	-4.395	1.10778921690129e-05	0.000461331012810236	0.0412	0.9813	0.1044	0.1044	TRUE	0.1743
FBtr0303756	681	207	172	290	75	71	342	318	243	146	104	86	206.62	301	112	0.375	-1.417	-4.386	1.15594460943095e-05	0.000479240732840915	0.0459	0.2928	0.0688	0.0688	TRUE	0.8157
FBtr0099990	15067	6089	5456	10835	4230	4631	7573	9361	7711	5458	5849	5629	6930.14	8215	5645	0.687	-0.541	-4.381	1.17964963913967e-05	0.000487981734057442	0.0077	0.049	0.0108	0.0108	TRUE	0.1811
FBtr0070848	2566	989	1192	1900	567	764	1290	1520	1685	957	784	929	1194.09	1498	890	0.596	-0.748	-4.378	1.19579269666275e-05	0.000492252011275409	0.0129	0.085	0.0201	0.0201	TRUE	0.1846
FBtr0301504	2875	1018	871	1278	604	719	1445	1565	1231	644	835	874	1098.99	1414	784	0.554	-0.853	-4.378	1.19790578086361e-05	0.000492252011275409	0.018	0.0888	0.0263	0.0263	TRUE	0.305
FBtr0083038	2407	679	881	1643	590	684	1210	1044	1245	828	816	831	995.61	1166	825	0.706	-0.501	-4.374	1.2208447418524e-05	0.000499473074056757	0.0031	0.0937	0.0084	0.0084	TRUE	0.0953
FBtr0079576	4183	1340	1328	2818	1113	1281	2102	2060	1877	1420	1539	1557	1759.16	2013	1505	0.746	-0.423	-4.367	1.25988463443128e-05	0.000514314747147768	0.0026	0.071	0.0061	0.0061	TRUE	0.0417
FBtr0087257	8493	2610	2786	4897	988	1206	4269	4013	3937	2467	1366	1466	2919.59	4073	1766	0.434	-1.204	-4.338	1.43617105487943e-05	0.000581180960577839	0.0597	0.0593	0.0551	0.0551	TRUE	1.469
FBtr0074715	54	29	12	0	0	1	27	45	17	0	0	1	14.98	30	0	0.012	-6.414	-4.337	1.44641662707004e-05	0.000584057386397155	0	3.5066	0.6621	0.6621	TRUE	0.4605
FBtr0075354	188	52	56	67	26	29	94	80	79	34	36	35	59.76	84	35	0.409	-1.291	-4.334	1.46240187597902e-05	0.000589234002626611	0	0.9104	0.0435	0.0435	TRUE	0.1278
FBtr0290327	1629	655	678	731	120	306	819	1007	958	368	166	372	615.01	928	302	0.326	-1.615	-4.327	1.51326710947861e-05	0.000605794994471922	0.093	0.1259	0.0981	0.0981	TRUE	1.6802
FBtr0113190	89	22	22	12	4	7	45	34	31	6	6	9	21.62	37	7	0.179	-2.479	-4.32	1.55766081416301e-05	0.000622228670721982	0	2.4427	0.1503	0.1503	TRUE	0.3787
FBtr0085423	942	360	373	277	151	221	473	553	527	140	209	269	361.84	518	206	0.395	-1.339	-4.309	1.64227886675562e-05	0.000651834138692021	0.0514	0.185	0.066	0.066	TRUE	0.7356
FBtr0299825	618	207	237	363	152	175	311	318	335	183	210	213	261.59	321	202	0.625	-0.677	-4.304	1.67833686140675e-05	0.000664728525001842	0	0.24	0.0137	0.0137	TRUE	0.0919
FBtr0332120	3062	1047	886	1768	726	709	1539	1610	1252	891	1004	862	1192.85	1467	919	0.626	-0.677	-4.299	1.71749321443743e-05	0.000678792700355685	0.0103	0.0851	0.0169	0.0169	TRUE	0.1933
FBtr0336467	75	25	44	17	2	4	38	38	62	9	3	5	25.75	46	6	0.126	-2.987	-4.297	1.73060729134658e-05	0.000682526583229167	0.0807	2.0577	0.2522	0.2522	TRUE	1.0778
FBtr0089937	126	43	50	43	10	21	63	66	71	22	14	26	43.52	67	21	0.309	-1.693	-4.29	1.78373310679496e-05	0.000700510375168526	0	1.2345	0.0801	0.0801	TRUE	0.2861
FBtr0083100	2526	861	584	1125	424	417	1270	1324	825	567	586	507	846.42	1140	553	0.485	-1.043	-4.27	1.95096661568489e-05	0.000759774969685654	0.0337	0.1029	0.0416	0.0416	TRUE	0.686
FBtr0339287	22	24	30	0	0	0	11	37	42	0	0	0	15.06	30	0	0.006	-7.427	-4.267	1.97948214971103e-05	0.000769270568201895	0.5098	3.4893	1.1641	1.1641	TRUE	0.6955
FBtr0087370	1396	543	564	906	343	453	702	835	797	456	474	551	635.8	778	494	0.635	-0.655	-4.263	2.01423181181538e-05	0.000781144274519653	0.0076	0.1232	0.0152	0.0152	TRUE	0.116
FBtr0302692	5071	897	843	248	310	332	2549	1379	1191	125	429	404	1012.72	1706	319	0.186	-2.423	-4.261	2.03889744560445e-05	0.000787428961616738	0.2694	0.0928	0.2311	0.2311	TRUE	1.9869
FBtr0089463	1721	511	578	1244	439	469	865	786	817	627	607	570	711.87	823	601	0.73	-0.453	-4.258	2.06477753841894e-05	0.000795772958129783	0.0015	0.1145	0.0067	0.0067	TRUE	0.027
FBtr0072436	997	335	352	639	263	300	501	515	497	322	364	365	427.3	504	350	0.69	-0.535	-4.256	2.07872252589447e-05	0.000799492145031519	0	0.163	0.0088	0.0088	TRUE	0.0674
FBtr0273370	6398	3487	2911	804	615	62	3216	5361	4114	405	850	75	2336.91	4230	443	0.105	-3.254	-4.234	2.29287049354894e-05	0.000874626726176507	0.5568	0.0637	0.4243	0.4243	TRUE	1.0353
FBtr0330730	2829	1649	1293	745	619	459	1422	2535	1827	375	856	558	1262.26	1928	596	0.309	-1.695	-4.231	2.32776389981116e-05	0.00088612116554161	0.1238	0.0827	0.1145	0.1145	TRUE	0.3354
FBtr0299950	268	86	99	118	57	51	135	132	140	59	79	62	101.18	136	67	0.486	-1.04	-4.225	2.39420357701781e-05	0.000905855682646069	0	0.5547	0.0321	0.0321	TRUE	0.1856
FBtr0299952	268	86	99	118	57	51	135	132	140	59	79	62	101.18	136	67	0.486	-1.04	-4.225	2.39420357701781e-05	0.000905855682646069	0	0.5547	0.0321	0.0321	TRUE	0.1856
FBtr0100375	952	521	531	268	53	12	479	801	750	135	73	15	375.47	677	74	0.111	-3.178	-4.173	3.00028793411821e-05	0.00111034512710955	0.472	0.1798	0.4101	0.4101	TRUE	4.6706
FBtr0082686	526	172	194	353	116	146	264	264	274	178	160	177	219.78	267	172	0.645	-0.632	-4.172	3.01796413548412e-05	0.00111467068218327	0	0.2778	0.0116	0.0116	TRUE	0.0306
FBtr0087960	2742	826	835	866	511	580	1378	1270	1180	436	707	705	945.99	1276	616	0.481	-1.055	-4.169	3.05710500731594e-05	0.00112466422354123	0.0379	0.0964	0.0449	0.0449	TRUE	0.8008
FBtr0081553	380	135	149	247	88	90	191	208	211	124	122	109	160.77	203	118	0.588	-0.765	-4.163	3.14390418273938e-05	0.00115204284176562	0	0.3645	0.0175	0.0175	TRUE	0.0419
FBtr0300612	1690	449	441	876	275	269	849	690	623	441	380	327	551.91	721	383	0.531	-0.913	-4.156	3.23580023608406e-05	0.00118106708617068	0.0212	0.1356	0.0326	0.0326	TRUE	0.2991
FBtr0089951	1499	154	0	1	1	0	753	237	0	1	1	0	165.35	330	1	0.002	-9.131	-4.147	3.37243202883526e-05	0.00122373922449841	3.9844	0.3555	2.72	2.72	TRUE	0.1477
FBtr0085377	258	284	351	98	31	68	130	437	496	49	43	83	206.2	354	58	0.165	-2.602	-4.137	3.52379307659523e-05	0.00127617525526888	0.2715	0.2933	0.2746	0.2746	TRUE	0.9174
FBtr0080391	21568	9529	10020	9413	4046	6718	10841	14650	14161	4742	5595	8165	9692.15	13217	6167	0.467	-1.1	-4.12	3.78510862583299e-05	0.00136285874409828	0.0539	0.0469	0.0512	0.0512	TRUE	0.9792
FBtr0333006	163	49	9	3	0	0	82	75	13	2	0	0	28.58	57	1	0.012	-6.374	-4.114	3.89129113959546e-05	0.00139300739545326	0.8276	1.858	1.0375	1.0375	TRUE	2.2714
FBtr0082403	6075	2012	2406	4539	1693	2122	3053	3093	3400	2287	2341	2579	2792.28	3182	2402	0.755	-0.406	-4.101	4.11578153206124e-05	0.00145978146576632	0.0033	0.0601	0.0067	0.0067	TRUE	0.05
FBtr0307374	28	24	17	0	0	1	14	37	24	0	0	1	12.7	25	0	0.014	-6.16	-4.087	4.37413872347128e-05	0.00154505867812937	0	4.129	0.7198	0.7198	TRUE	0.4304
FBtr0308034	659	314	267	178	118	142	331	483	377	90	163	173	269.46	397	142	0.355	-1.493	-4.077	4.5646126563706e-05	0.00160624318711415	0.0735	0.2342	0.0916	0.0916	TRUE	0.897
