Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0036290	2151	603	809	2833	879	1151	1082	943	1153	1447	1231	1409	1210.68	1059	1362	1.286	0.363	3.392	0.000695028136549692	0.00618819278014997	0.0088	0.0067	0.0073	0.0073	TRUE	NA
FBgn0037046	32	9	8	116	29	18	16	14	11	59	41	22	27.24	14	41	2.924	1.548	3.392	0.000694922083740087	0.00618819278014997	0.0568	0.1096	0.0946	0.0946	TRUE	NA
FBgn0261555	160	49	47	246	93	97	80	77	67	126	130	119	99.77	75	125	1.661	0.732	3.392	0.000694233644528018	0.00618819278014997	0	0.0331	0.0223	0.0223	TRUE	NA
FBgn0027932	29584	8565	8788	32007	11119	13156	14881	13396	12524	16345	15566	16103	14802.47	13600	16005	1.179	0.237	3.386	0.000708195637016571	0.00628888856446935	0.0018	0.0045	0.0035	0.0035	TRUE	NA
FBgn0037896	107	41	35	188	69	85	54	64	50	96	97	104	77.41	56	99	1.773	0.826	3.385	0.00071118633633242	0.00630924875411685	0	0.0414	0.0282	0.0282	TRUE	NA
FBgn0034418	1773	641	666	2101	843	1005	892	1003	949	1073	1180	1230	1054.45	948	1161	1.224	0.291	3.382	0.000720030708767654	0.00637656271479991	0	0.007	0.0043	0.0043	TRUE	NA
FBgn0039525	513	188	245	797	279	358	258	294	349	407	391	438	356.17	300	412	1.389	0.474	3.382	0.000720184793341893	0.00637656271479991	0.0082	0.0124	0.0111	0.0111	TRUE	NA
FBgn0031872	838	297	308	1104	406	464	422	465	439	564	568	568	504.18	442	567	1.288	0.365	3.381	0.000723043400884454	0.00639560894715799	0	0.01	0.0063	0.0063	TRUE	NA
FBgn0003053	216	84	80	365	121	148	109	131	114	186	169	181	148.5	118	179	1.537	0.62	3.377	0.000731680104111238	0.00646567755734662	0	0.0236	0.0169	0.0169	TRUE	NA
FBgn0039788	18	2	8	67	20	19	9	3	11	34	28	23	18.18	8	28	3.599	1.848	3.376	0.000736023724822361	0.0064977094456974	0	0.1622	0.1286	0.1286	TRUE	NA
FBgn0037369	494	146	163	619	247	264	248	228	232	316	346	323	282.36	236	328	1.378	0.463	3.356	0.000791046407450672	0.00691591830111612	0	0.0145	0.0098	0.0098	TRUE	NA
FBgn0041182	3829	1415	1427	5145	1741	2010	1926	2213	2034	2627	2437	2460	2282.95	2058	2508	1.223	0.291	3.353	0.000798880190841655	0.0069776588649358	0.0035	0.0056	0.0049	0.0049	TRUE	NA
FBgn0033901	1728	523	602	2114	720	843	869	818	858	1080	1008	1032	944.08	848	1040	1.226	0.294	3.351	0.00080557410339499	0.00701105866104552	0	0.0074	0.0044	0.0044	TRUE	NA
FBgn0012037	1296	427	579	1571	676	858	652	668	825	802	946	1050	823.95	715	933	1.298	0.376	3.344	0.000825423805021731	0.00716794543457872	0.0085	0.0078	0.0078	0.0078	TRUE	NA
FBgn0264742	1237	472	498	1718	610	709	622	738	710	877	854	868	778.21	690	866	1.266	0.34	3.343	0.000828658245110044	0.00718223445426155	0.0026	0.008	0.0061	0.0061	TRUE	NA
FBgn0264743	1237	472	498	1718	610	709	622	738	710	877	854	868	778.21	690	866	1.266	0.34	3.343	0.000828658245110044	0.00718223445426155	0.0026	0.008	0.0061	0.0061	TRUE	NA
FBgn0004643	1903	824	904	2283	1075	1285	957	1289	1288	1166	1505	1573	1296.32	1178	1415	1.203	0.267	3.328	0.000875446271717247	0.00755877201177069	0	0.0065	0.0038	0.0038	TRUE	NA
FBgn0004512	777	310	363	1009	437	530	391	485	517	515	612	649	528.13	464	592	1.28	0.356	3.324	0.000887975616649417	0.0076523351520598	0	0.0097	0.0063	0.0063	TRUE	NA
FBgn0011770	462	134	200	690	245	272	232	210	285	352	343	333	292.54	242	343	1.419	0.505	3.318	0.000905884285208435	0.00779923232217547	0.0096	0.0141	0.0129	0.0129	TRUE	NA
FBgn0026598	685	210	261	861	327	398	345	328	372	440	458	487	404.93	348	462	1.32	0.401	3.318	0.000907645058325572	0.00779953548218932	0	0.0114	0.0079	0.0079	TRUE	NA
FBgn0035295	997	277	345	1215	437	496	502	433	492	620	612	607	544.29	476	613	1.286	0.362	3.318	0.00090734659469756	0.00779953548218932	0	0.0096	0.0066	0.0066	TRUE	NA
FBgn0264816	161	44	60	245	88	115	81	69	86	125	123	141	104.06	79	130	1.641	0.715	3.315	0.00091493336139539	0.00784724628748987	0	0.0319	0.0227	0.0227	TRUE	NA
FBgn0032253	513	198	203	772	303	288	258	310	289	394	424	353	337.99	286	390	1.378	0.463	3.314	0.000918979606018094	0.00786883325865277	0.0067	0.0128	0.0108	0.0108	TRUE	NA
FBgn0265102	176	79	73	300	145	120	89	124	104	153	203	147	136.53	106	168	1.606	0.684	3.313	0.000921443204331394	0.00788064954319376	0.0158	0.0253	0.0225	0.0225	TRUE	NA
FBgn0017551	426	166	180	572	237	302	214	260	257	292	332	370	287.33	244	331	1.361	0.445	3.308	0.000940222959616023	0.00801094774262851	0	0.0143	0.0093	0.0093	TRUE	NA
FBgn0031047	2632	874	1030	2811	1324	1626	1324	1367	1468	1435	1853	1990	1573	1386	1759	1.254	0.327	3.3	0.00096553669877677	0.00820343210238909	0.0068	0.0061	0.0064	0.0064	TRUE	NA
FBgn0034142	1425	456	498	1610	658	776	717	713	710	822	921	950	805.48	713	898	1.25	0.322	3.301	0.000964872204085551	0.00820343210238909	0.0015	0.0079	0.0055	0.0055	TRUE	NA
